date,strategy_return,buy_hold_return,strategy_nav,buy_hold_nav,strategy_scale,strategy_vs_cost,annual_rebalance_cost
2007-06-22,-0.0081760846,-0.0057289356,1.2202447204,1.1522652116,1.3686326487,0.0000000000,0.0000000000
2007-06-25,-0.0048124620,-0.0036226072,1.2143723390,1.1480910074,1.3686326487,0.0000000000,0.0000000000
2007-06-26,-0.0110049189,-0.0079714345,1.2010082699,1.1389390751,1.3686326487,0.0000000000,0.0000000000
2007-06-27,0.0127954089,0.0093010565,1.2163756619,1.1495324118,1.3686326487,0.0000000000,0.0000000000
2007-06-28,0.0010947802,0.0010385653,1.2177073258,1.1507262763,1.2382794156,0.0000782119,0.0000000000
2007-06-29,0.0015512703,0.0013065718,1.2195963191,1.1522297828,1.4392519148,0.0001205835,0.0000000000
2007-07-02,0.0127135286,0.0089321229,1.2351016918,1.1625216408,1.4392519148,0.0000000000,0.0000000000
2007-07-03,0.0032060503,0.0022396919,1.2390614899,1.1651253311,1.4392519148,0.0000000000,0.0000000000
2007-07-05,0.0001534232,0.0001187101,1.2392515906,1.1652636433,1.4392519148,0.0000000000,0.0000000000
2007-07-06,0.0069687094,0.0049872840,1.2478875748,1.1710751440,1.4392519148,0.0000000000,0.0000000000
2007-07-09,0.0025951931,0.0018815959,1.2511260840,1.1732786342,1.4392519148,0.0000000000,0.0000000000
2007-07-10,-0.0093468231,-0.0064153051,1.2394320299,1.1657516938,1.4392519148,0.0000000000,0.0000000000
2007-07-11,0.0058681746,0.0040893503,1.2467052334,1.1705188608,1.4392519148,0.0000000000,0.0000000000
2007-07-12,0.0164265061,0.0114918669,1.2671842446,1.1839703078,1.4392519148,0.0000000000,0.0000000000
2007-07-13,0.0042695553,0.0030451374,1.2725945578,1.1875756600,1.4392519148,0.0000000000,0.0000000000
2007-07-16,-0.0026046901,-0.0017308784,1.2692798434,1.1855201110,1.4392519148,0.0000000000,0.0000000000
2007-07-17,0.0005755891,0.0005451387,1.2700104271,1.1861663839,1.4392519148,0.0000000000,0.0000000000
2007-07-18,0.0023346583,0.0015673283,1.2729754674,1.1880254961,1.4392519148,0.0000000000,0.0000000000
2007-07-19,0.0051273499,0.0036415518,1.2795024581,1.1923517524,1.4392519148,0.0000000000,0.0000000000
2007-07-20,-0.0057582938,-0.0038559967,1.2721347070,1.1877540479,1.4392519148,0.0000000000,0.0000000000
2007-07-23,0.0022341154,0.0015643864,1.2749768028,1.1896121542,1.4392519148,0.0000000000,0.0000000000
2007-07-24,-0.0158517766,-0.0110017890,1.2547661554,1.1765242922,1.4392519148,0.0000000000,0.0000000000
2007-07-25,-0.0001011411,0.0000083323,1.2546392469,1.1765340953,1.4392519148,0.0000000000,0.0000000000
2007-07-26,-0.0232023237,-0.0160425086,1.2255287009,1.1576595370,1.4392519148,0.0000000000,0.0000000000
2007-07-27,-0.0181714873,-0.0124807029,1.2032590216,1.1432111322,1.4392519148,0.0000000000,0.0000000000
2007-07-30,0.0129173598,0.0097799584,1.2188019514,1.1543916895,1.3033665761,0.0000815312,0.0000000000
2007-07-31,-0.0108735250,-0.0080292358,1.2055492778,1.1451228064,1.3033665761,0.0000000000,0.0000000000
2007-08-01,0.0039051567,0.0032590389,1.2102571366,1.1488548061,1.1997149034,0.0000621910,0.0000000000
2007-08-02,0.0059942044,0.0050392153,1.2175116654,1.1546441328,1.1997149034,0.0000000000,0.0000000000
2007-08-03,-0.0168480635,-0.0129661516,1.1969989516,1.1396728419,1.3038733941,0.0000624951,0.0000000000
2007-08-06,0.0097995412,0.0077796281,1.2087289921,1.1485390728,1.3038733941,0.0000000000,0.0000000000
2007-08-07,0.0063578802,0.0055859999,1.2164139463,1.1549548119,1.1609630467,0.0000857462,0.0000000000
2007-08-08,0.0108154980,0.0092609601,1.2295700689,1.1656508023,1.1609630467,0.0000000000,0.0000000000
2007-08-09,-0.0246380843,-0.0210955586,1.1992758179,1.1410607475,1.1609630467,0.0000000000,0.0000000000
2007-08-10,-0.0026373264,-0.0027055786,1.1961129361,1.1379735179,0.9402656911,0.0001324184,0.0000000000
2007-08-13,0.0020720550,0.0021898321,1.1985913479,1.1404654889,0.9402656911,0.0000000000,0.0000000000
2007-08-14,-0.0088087646,-0.0093545224,1.1880332388,1.1297969789,0.9402656911,0.0000000000,0.0000000000
2007-08-15,-0.0101566040,-0.0108157036,1.1759668557,1.1175774297,0.9402656911,0.0000000000,0.0000000000
2007-08-16,-0.0044394142,-0.0048045340,1.1707462518,1.1122079909,0.9402656911,0.0000000000,0.0000000000
2007-08-17,0.0118487585,0.0125600616,1.1846181414,1.1261773918,0.9402656911,0.0000000000,0.0000000000
2007-08-20,0.0013554892,0.0013863348,1.1862238785,1.1277386507,0.9402656911,0.0000000000,0.0000000000
2007-08-21,0.0031585989,0.0033730315,1.1899706839,1.1315425487,0.9402656911,0.0000000000,0.0000000000
2007-08-22,0.0095189879,0.0101237214,1.2012980004,1.1429979702,0.9402656911,0.0000000000,0.0000000000
2007-08-23,-0.0003936565,-0.0003772061,1.2008251017,1.1425668244,0.9402656911,0.0000000000,0.0000000000
2007-08-24,0.0103037761,0.0109721411,1.2131981347,1.1551032289,0.9402656911,0.0000000000,0.0000000000
2007-08-27,-0.0047365304,-0.0049545157,1.2074517848,1.1493802519,0.9402656911,0.0000000000,0.0000000000
2007-08-28,-0.0145957370,-0.0155921395,1.1898281362,1.1314589546,0.9402656911,0.0000000000,0.0000000000
2007-08-29,0.0154534821,0.0163937182,1.2082151240,1.1500077739,0.9402656911,0.0000000000,0.0000000000
2007-08-30,-0.0004523667,-0.0004949038,1.2076685677,1.1494386306,0.9402656911,0.0000000000,0.0000000000
2007-08-31,0.0086580815,0.0092219179,1.2181246605,1.1600386593,0.9402656911,0.0000000000,0.0000000000
2007-09-04,0.0099414528,0.0105633100,1.2302345893,1.1722925073,0.9402656911,0.0000000000,0.0000000000
2007-09-05,-0.0051774123,-0.0055201932,1.2238651577,1.1658212262,0.9402656911,0.0000000000,0.0000000000
2007-09-06,0.0035469069,0.0037722390,1.2282060935,1.1702189825,0.9402656911,0.0000000000,0.0000000000
2007-09-07,-0.0082933937,-0.0074611202,1.2180200968,1.1614878380,1.0909674086,0.0000904210,0.0000000000
2007-09-10,0.0002528087,0.0002531832,1.2183280229,1.1617819071,1.0909674086,0.0000000000,0.0000000000
2007-09-11,0.0116602246,0.0106004453,1.2325340013,1.1740973127,1.0909674086,0.0000000000,0.0000000000
2007-09-12,0.0012048471,0.0012350346,1.2340190163,1.1755473635,1.0909674086,0.0000000000,0.0000000000
2007-09-13,0.0023995906,0.0021846558,1.2369801568,1.1781155299,1.0909674086,0.0000000000,0.0000000000
2007-09-14,-0.0003137520,-0.0002297541,1.2365920517,1.1778448530,1.0909674086,0.0000000000,0.0000000000
2007-09-17,-0.0019087850,-0.0017099597,1.2342316633,1.1758307858,1.0909674086,0.0000000000,0.0000000000
2007-09-18,0.0223916917,0.0204734784,1.2618681982,1.1999041320,1.0909674086,0.0000000000,0.0000000000
2007-09-19,0.0032396608,0.0030091338,1.2659562232,1.2035148041,1.0909674086,0.0000000000,0.0000000000
2007-09-20,-0.0004492214,-0.0004196026,1.2653875286,1.2030098062,1.2075435380,0.0000699457,0.0000000000
2007-09-21,0.0036971369,0.0029568031,1.2700658396,1.2065668694,1.3273642605,0.0000718924,0.0000000000
2007-09-24,0.0004775124,0.0005844767,1.2706723118,1.2072720796,1.3273642605,0.0000000000,0.0000000000
2007-09-25,0.0016379909,0.0012973958,1.2727536615,1.2088383893,1.3273642605,0.0000000000,0.0000000000
2007-09-26,0.0041927154,0.0026235123,1.2780899555,1.2120097916,1.4469180984,0.0000717323,0.0000000000
2007-09-27,0.0106541878,0.0074429306,1.2917069659,1.2210306964,1.4469180984,0.0000000000,0.0000000000
2007-09-28,0.0001326686,-0.0000304414,1.2918783349,1.2209935266,1.4469180984,0.0000000000,0.0000000000
2007-10-01,0.0104634850,0.0075813202,1.3053958845,1.2302502694,1.4469180984,0.0000000000,0.0000000000
2007-10-02,-0.0060125138,-0.0043455704,1.2975471737,1.2249041302,1.4469180984,0.0000000000,0.0000000000
2007-10-03,-0.0059436482,-0.0040279210,1.2898350098,1.2199703132,1.4469180984,0.0000000000,0.0000000000
2007-10-04,0.0057092121,0.0042954375,1.2971989514,1.2252106194,1.4469180984,0.0000000000,0.0000000000
2007-10-05,0.0149731424,0.0100235187,1.3166220960,1.2374915410,1.4469180984,0.0000000000,0.0000000000
2007-10-08,-0.0051105937,-0.0030474091,1.3098933754,1.2337203980,1.4469180984,0.0000000000,0.0000000000
2007-10-09,0.0095932373,0.0064402924,1.3224594934,1.2416659181,1.4469180984,0.0000000000,0.0000000000
2007-10-10,0.0014496342,0.0012836335,1.3243765759,1.2432597621,1.4469180984,0.0000000000,0.0000000000
2007-10-11,-0.0046016996,-0.0032353147,1.3182821928,1.2392374255,1.4469180984,0.0000000000,0.0000000000
2007-10-12,0.0110039335,0.0076845816,1.3327884823,1.2487604466,1.4469180984,0.0000000000,0.0000000000
2007-10-15,-0.0044342821,-0.0031869982,1.3268785222,1.2447806493,1.4469180984,0.0000000000,0.0000000000
2007-10-16,-0.0072647781,-0.0048063818,1.3172390442,1.2387977583,1.4469180984,0.0000000000,0.0000000000
2007-10-17,0.0054526565,0.0039153713,1.3244214962,1.2436481114,1.4469180984,0.0000000000,0.0000000000
2007-10-18,0.0067575165,0.0046825397,1.3333712964,1.2494715430,1.4469180984,0.0000000000,0.0000000000
2007-10-19,-0.0244808710,-0.0166377463,1.3007292058,1.2286831525,1.4469180984,0.0000000000,0.0000000000
2007-10-22,0.0031425716,0.0020497861,1.3048168404,1.2312016902,1.4469180984,0.0000000000,0.0000000000
2007-10-23,0.0141992449,0.0098256977,1.3233442543,1.2432991058,1.4469180984,0.0000000000,0.0000000000
2007-10-24,-0.0017955571,-0.0011666812,1.3209681142,1.2418485721,1.3463155981,0.0000603615,0.0000000000
2007-10-25,0.0003787811,0.0002354902,1.3214684719,1.2421410152,1.3463155981,0.0000000000,0.0000000000
2007-10-26,0.0184685852,0.0136159548,1.3458741249,1.2590539511,1.3463155981,0.0000000000,0.0000000000
2007-10-29,0.0061051236,0.0047692452,1.3540908529,1.2650586881,1.3463155981,0.0000000000,0.0000000000
2007-10-30,-0.0071299865,-0.0053977935,1.3444362034,1.2582301625,1.3463155981,0.0000000000,0.0000000000
2007-10-31,0.0158470922,0.0118369950,1.3657416079,1.2731238266,1.3463155981,0.0000000000,0.0000000000
2007-11-01,-0.0193697026,-0.0158499665,1.3392875992,1.2529448566,1.2074273784,0.0000833329,0.0000000000
2007-11-02,0.0083699424,0.0080748283,1.3504973593,1.2630621712,1.0525816426,0.0000929074,0.0000000000
2007-11-05,-0.0065887026,-0.0062575821,1.3415993339,1.2551584560,1.0525816426,0.0000000000,0.0000000000
2007-11-06,0.0141849228,0.0134782983,1.3606298168,1.2720758561,1.0525816426,0.0000000000,0.0000000000
2007-11-07,-0.0153028425,-0.0145037406,1.3398083130,1.2536259979,1.0525816426,0.0000000000,0.0000000000
2007-11-08,-0.0076381116,-0.0082609896,1.3295747076,1.2432698066,0.9066102965,0.0000875828,0.0000000000
2007-11-09,-0.0117083763,-0.0130042793,1.3140075466,1.2271019788,0.9066102965,0.0000000000,0.0000000000
2007-11-12,-0.0188174606,-0.0208007111,1.2892812614,1.2015773851,0.9066102965,0.0000000000,0.0000000000
2007-11-13,0.0202760635,0.0223870660,1.3154228101,1.2284771773,0.9066102965,0.0000000000,0.0000000000
2007-11-14,-0.0002168171,-0.0000030772,1.3151376040,1.2284733970,0.7388534656,0.0001006541,0.0000000000
2007-11-15,-0.0089569499,-0.0123537864,1.3033579824,1.2132970991,0.7388534656,0.0000000000,0.0000000000
2007-11-16,0.0019586244,0.0026508970,1.3059107712,1.2165134247,0.7388534656,0.0000000000,0.0000000000
2007-11-19,-0.0072118322,-0.0099151015,1.2964927618,1.2044515706,0.7388534656,0.0000000000,0.0000000000
2007-11-20,0.0081180217,0.0109102643,1.3070177181,1.2175924556,0.7388534656,0.0000000000,0.0000000000
2007-11-21,-0.0076277252,-0.0104775175,1.2970481461,1.2048351093,0.7388534656,0.0000000000,0.0000000000
2007-11-23,0.0103124314,0.0138803721,1.3104238662,1.2215586690,0.7388534656,0.0000000000,0.0000000000
2007-11-26,-0.0088094354,-0.0116924764,1.2988797717,1.2072756231,0.7388534656,0.0000000000,0.0000000000
2007-11-27,0.0044041744,0.0056533633,1.3046002647,1.2141007909,0.7388534656,0.0000000000,0.0000000000
2007-11-28,0.0127587220,0.0171910729,1.3212452969,1.2349724861,0.7388534656,0.0000000000,0.0000000000
2007-11-29,-0.0016329181,-0.0019793823,1.3190878115,1.2325280034,0.7388534656,0.0000000000,0.0000000000
2007-11-30,-0.0003104698,-0.0004971760,1.3186782745,1.2319152201,0.7388534656,0.0000000000,0.0000000000
2007-12-03,-0.0008505587,-0.0010662618,1.3175566612,1.2306016759,0.7388534656,0.0000000000,0.0000000000
2007-12-04,-0.0014489752,-0.0020383840,1.3156475543,1.2280932372,0.7388534656,0.0000000000,0.0000000000
2007-12-05,0.0073324703,0.0084429336,1.3252945010,1.2384619469,0.8783904834,0.0000837222,0.0000000000
2007-12-06,0.0112097654,0.0111540173,1.3401507414,1.2522757728,1.0125007358,0.0000804662,0.0000000000
2007-12-07,-0.0032461717,-0.0031948164,1.3358003820,1.2482749816,1.0125007358,0.0000000000,0.0000000000
2007-12-10,0.0068362781,0.0067442842,1.3449322849,1.2566937028,1.0125007358,0.0000000000,0.0000000000
2007-12-11,-0.0180083490,-0.0177693559,1.3207122750,1.2343630652,1.0125007358,0.0000000000,0.0000000000
2007-12-12,0.0121972503,0.0120444594,1.3368213332,1.2492303010,1.0125007358,0.0000000000,0.0000000000
2007-12-13,-0.0093012267,-0.0091805177,1.3243872548,1.2377617201,1.0125007358,0.0000000000,0.0000000000
2007-12-14,-0.0093595965,-0.0092516239,1.3119915245,1.2263104142,1.0125007358,0.0000000000,0.0000000000
2007-12-17,-0.0131645104,-0.0129961000,1.2947197984,1.2103731614,1.0125007358,0.0000000000,0.0000000000
2007-12-18,0.0069085323,0.0068237268,1.3036644120,1.2186324171,1.0125007358,0.0000000000,0.0000000000
2007-12-19,0.0004438411,0.0004442272,1.3042430318,1.2191737668,1.0125007358,0.0000000000,0.0000000000
2007-12-20,0.0053834619,0.0053228709,1.3112643745,1.2256632714,1.0125007358,0.0000000000,0.0000000000
2007-12-21,0.0137782709,0.0136086489,1.3293313303,1.2423428925,1.0125007358,0.0000000000,0.0000000000
2007-12-24,0.0052518685,0.0051875168,1.3363128037,1.2487875671,1.0125007358,0.0000000000,0.0000000000
2007-12-26,0.0053897883,0.0053183508,1.3435152468,1.2554290574,1.0125007358,0.0000000000,0.0000000000
2007-12-27,-0.0064921199,-0.0064060902,1.3347929848,1.2473866656,1.0125007358,0.0000000000,0.0000000000
2007-12-28,0.0033509670,0.0033098095,1.3392658321,1.2515152778,1.0125007358,0.0000000000,0.0000000000
2007-12-31,-0.0066915453,-0.0066111305,1.3303040741,1.2432413469,1.0125007358,0.0000000000,0.0000752636
2008-01-02,-0.0000674063,-0.0000553025,1.3302144032,1.2431725926,1.0125007358,0.0000000000,0.0000000000
2008-01-03,0.0032393257,0.0031917392,1.3345234009,1.2471404753,1.0125007358,0.0000000000,0.0000000000
2008-01-04,-0.0238273347,-0.0201321785,1.3027252652,1.2220328207,1.1801441452,0.0001005860,0.0000000000
2008-01-07,-0.0027702888,-0.0025218526,1.2991163400,1.2189510340,1.0495095289,0.0000783808,0.0000000000
2008-01-08,-0.0065649589,-0.0062842738,1.2905876946,1.2112908120,1.0495095289,0.0000000000,0.0000000000
2008-01-09,0.0078210970,0.0074231295,1.3006815061,1.2202823805,1.0495095289,0.0000000000,0.0000000000
2008-01-10,0.0061005070,0.0053674015,1.3086163227,1.2268321260,1.1639364492,0.0000686562,0.0000000000
2008-01-11,-0.0077424519,-0.0065848520,1.2984844238,1.2187536181,1.1639364492,0.0000000000,0.0000000000
2008-01-14,0.0115701929,0.0100691176,1.3135081390,1.2310253916,1.1639364492,0.0000000000,0.0000000000
2008-01-15,-0.0218069038,-0.0187605886,1.2848645934,1.2079306307,1.1639364492,0.0000000000,0.0000000000
2008-01-16,-0.0111393166,-0.0105800857,1.2705520800,1.1951506211,1.0459959796,0.0000707643,0.0000000000
2008-01-17,-0.0134065524,-0.0128344830,1.2535183569,1.1798114808,1.0459959796,0.0000000000,0.0000000000
2008-01-18,-0.0008043582,-0.0007384360,1.2525100791,1.1789402655,1.0459959796,0.0000000000,0.0000000000
2008-01-22,-0.0093681436,-0.0089352700,1.2407763847,1.1684061159,1.0459959796,0.0000000000,0.0000000000
2008-01-23,0.0047452942,0.0045863240,1.2466642338,1.1737648050,1.0459959796,0.0000000000,0.0000000000
2008-01-24,0.0151702286,0.0145240239,1.2655764152,1.1908125931,1.0459959796,0.0000000000,0.0000000000
2008-01-25,-0.0073293680,-0.0078625175,1.2563005398,1.1814498083,0.9091780164,0.0000820908,0.0000000000
2008-01-28,0.0104726666,0.0114753178,1.2694573565,1.1950073203,0.9091780164,0.0000000000,0.0000000000
2008-01-29,0.0009546701,0.0009629671,1.2706692695,1.1961580731,0.9091780164,0.0000000000,0.0000000000
2008-01-30,-0.0013410194,-0.0015184664,1.2689652773,1.1943417473,0.9091780164,0.0000000000,0.0000000000
2008-01-31,0.0089763709,0.0098730620,1.2803559804,1.2061335574,0.9091780164,0.0000000000,0.0000000000
2008-02-01,0.0030836651,0.0034026180,1.2843041695,1.2102375692,0.9091780164,0.0000000000,0.0000000000
2008-02-04,-0.0063879420,-0.0070478775,1.2761001089,1.2017079630,0.9091780164,0.0000000000,0.0000000000
2008-02-05,-0.0190511333,-0.0208888514,1.2517889556,1.1766056640,0.9091780164,0.0000000000,0.0000000000
2008-02-06,-0.0040655897,-0.0045589118,1.2466996954,1.1712416226,0.9091780164,0.0000000000,0.0000000000
2008-02-07,0.0040653457,0.0044931941,1.2517679606,1.1765042385,0.9091780164,0.0000000000,0.0000000000
2008-02-08,0.0038524246,0.0042372611,1.2565903022,1.1814893941,0.9091780164,0.0000000000,0.0000000000
2008-02-11,0.0057663561,0.0056446599,1.2638362494,1.1881584999,1.0368036661,0.0000765754,0.0000000000
2008-02-12,-0.0018178418,-0.0017596309,1.2615387950,1.1860677796,1.0368036661,0.0000000000,0.0000000000
2008-02-13,0.0082975605,0.0080121564,1.2720064895,1.1955707401,1.0368036661,0.0000000000,0.0000000000
2008-02-14,-0.0059001246,-0.0056815295,1.2645014927,1.1887780696,1.0368036661,0.0000000000,0.0000000000
2008-02-15,-0.0019006833,-0.0018318057,1.2620980758,1.1866004592,1.0368036661,0.0000000000,0.0000000000
2008-02-19,0.0085560960,0.0074202027,1.2728967081,1.1954052751,1.1642663192,0.0000764776,0.0000000000
2008-02-20,0.0059128995,0.0050227551,1.2804232184,1.2014095031,1.1642663192,0.0000000000,0.0000000000
2008-02-21,-0.0046069361,-0.0038282622,1.2745243905,1.1968101925,1.1642663192,0.0000000000,0.0000000000
2008-02-22,0.0045697242,0.0039305807,1.2803486155,1.2015143515,1.1642663192,0.0000000000,0.0000000000
2008-02-25,0.0059555186,0.0050593437,1.2879737555,1.2075932255,1.1642663192,0.0000000000,0.0000000000
2008-02-26,0.0095986411,0.0083421619,1.3003365534,1.2176671638,1.1642663192,0.0000000000,0.0000000000
2008-02-27,0.0038077201,0.0033069023,1.3052878710,1.2216938701,1.1642663192,0.0000000000,0.0000000000
2008-02-28,-0.0013593893,-0.0007587385,1.3035134767,1.2207669239,1.5000000000,0.0002014402,0.0000000000
2008-02-29,-0.0217358222,-0.0144047444,1.2751805395,1.2031820884,1.5000000000,0.0000000000,0.0000000000
2008-03-03,0.0017676212,0.0013153290,1.2774345756,1.2047646688,1.5000000000,0.0000000000,0.0000000000
2008-03-04,-0.0098792295,-0.0065729255,1.2648145063,1.1968458404,1.5000000000,0.0000000000,0.0000000000
2008-03-05,0.0142104371,0.0094141096,1.2827880733,1.2081130784,1.5000000000,0.0000000000,0.0000000000
2008-03-06,-0.0216642948,-0.0142844672,1.2549973742,1.1908558267,1.5000000000,0.0000000000,0.0000000000
2008-03-07,-0.0071969941,-0.0056201087,1.2459651655,1.1841630875,1.2523593061,0.0001485844,0.0000000000
2008-03-10,-0.0082731745,-0.0065980747,1.2356570783,1.1763498910,1.2523593061,0.0000000000,0.0000000000
2008-03-11,0.0268531233,0.0214500243,1.2688383302,1.2015826248,1.2523593061,0.0000000000,0.0000000000
2008-03-12,0.0004509863,0.0005986685,1.2694105589,1.2023019744,1.0039691724,0.0001490341,0.0000000000
2008-03-13,0.0040182177,0.0040016255,1.2745113269,1.2071131366,1.0039691724,0.0000000000,0.0000000000
2008-03-14,-0.0090127423,-0.0089717808,1.2630244847,1.1962831821,1.0039691724,0.0000000000,0.0000000000
2008-03-17,-0.0088917974,-0.0088573476,1.2517939268,1.1856872861,1.0039691724,0.0000000000,0.0000000000
2008-03-18,0.0193855978,0.0193134202,1.2760607004,1.2085869629,1.0039691724,0.0000000000,0.0000000000
2008-03-19,-0.0217408519,-0.0248232063,1.2483180538,1.1785859594,0.8737847878,0.0000781106,0.0000000000
2008-03-20,0.0017701647,0.0024879603,1.2505277823,1.1815182345,0.7599012511,0.0000683301,0.0000000000
2008-03-24,0.0111505452,0.0149487232,1.2644718489,1.1991804235,0.7599012511,0.0000000000,0.0000000000
2008-03-25,0.0064616942,0.0087098069,1.2726424792,1.2096250535,0.7599012511,0.0000000000,0.0000000000
2008-03-26,-0.0007222611,-0.0011570749,1.2717232991,1.2082254267,0.7599012511,0.0000000000,0.0000000000
2008-03-27,-0.0039273764,-0.0052372173,1.2667287630,1.2018976876,0.7599012511,0.0000000000,0.0000000000
2008-03-28,-0.0065313409,-0.0083196283,1.2584553256,1.1918983455,0.7599012511,0.0000000000,0.0000000000
