candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,ann_return_full,max_dd_full,reason_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_nav_defense_scale_effective_full,avg_nav_defense_scale_next_full,defense_day_ratio_full,trigger_count_full,recovery_count_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_nav_defense_scale_effective_last_10y,avg_nav_defense_scale_next_last_10y,defense_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_nav_defense_scale_effective_last_5y,avg_nav_defense_scale_next_last_5y,defense_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_nav_defense_scale_effective_last_3y,avg_nav_defense_scale_next_last_3y,defense_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_nav_defense_scale_effective_last_1y,avg_nav_defense_scale_next_last_1y,defense_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,ann_delta_full_pp,mdd_improve_full_pp,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_defense,layer7_pass,pass_reason
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p05_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.05,0.75,nav_enter_0p2_exit_0p05_scale_0p75,0.0855098914594945,-0.22882397093698514,,611.0,0.35842414791326166,358.42414791326166,0.5494706003289473,0.5498817845394737,0.9877672697368421,0.9877672697368421,0.04893092105263158,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-0.5922912124264545,0.22140726009448608,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p08_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.08,0.0,nav_enter_0p2_exit_0p08_scale_0p00,0.0716499189187274,-0.24720701644109355,,546.0,0.3409980307989186,340.99803079891865,0.532483552631579,0.5328947368421053,0.951891447368421,0.951891447368421,0.04810855263157895,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-1.9782884665031641,-1.6168972903163548,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p08_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.08,0.25,nav_enter_0p2_exit_0p08_scale_0p25,0.07680977000060207,-0.22593648385704213,,609.0,0.3468806439485226,346.88064394852256,0.5382144325657895,0.5386256167763158,0.9639185855263158,0.9639185855263158,0.04810855263157895,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-1.4623033583156975,0.5101559680887879,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p08_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.08,0.5,nav_enter_0p2_exit_0p08_scale_0p50,0.08182756040383077,-0.22722145776106906,,609.0,0.3526823725046825,352.6823725046825,0.5439453125,0.5443564967105263,0.9759457236842105,0.9759457236842105,0.04810855263157895,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-0.960524317992828,0.3816585776860948,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p08_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.08,0.75,nav_enter_0p2_exit_0p08_scale_0p75,0.08669838075267688,-0.22882397093698514,,609.0,0.3584268288915649,358.4268288915649,0.5496761924342105,0.5500873766447368,0.9879728618421053,0.9879728618421053,0.04810855263157895,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-0.47344228310821634,0.22140726009448608,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p1_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.1,0.0,nav_enter_0p2_exit_0p1_scale_0p00,0.07436039914903603,-0.2761451123017906,,546.0,0.3409980307989186,340.99803079891865,0.5374177631578947,0.537828947368421,0.9568256578947368,0.9568256578947368,0.04317434210526316,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-1.707240443472302,-4.510706876386061,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p1_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.1,0.25,nav_enter_0p2_exit_0p1_scale_0p25,0.07879541353378205,-0.2467871139339768,,598.0,0.3468269945576783,346.8269945576783,0.5419150904605263,0.5423262746710527,0.9676192434210527,0.9676192434210527,0.04317434210526316,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-1.2637390049976993,-1.5749070396046783,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p1_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.1,0.5,nav_enter_0p2_exit_0p1_scale_0p50,0.083119336231535,-0.22722145776106906,,598.0,0.3526110921166705,352.61109211667053,0.5464124177631579,0.5468236019736842,0.9784128289473685,0.9784128289473685,0.04317434210526316,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-0.8313467352224047,0.3816585776860948,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p2_exit_0p1_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.2,0.1,0.75,nav_enter_0p2_exit_0p1_scale_0p75,0.08732802108504178,-0.22882397093698514,,598.0,0.35837354863650095,358.37354863650097,0.5509097450657895,0.5513209292763158,0.9892064144736842,0.9892064144736842,0.04317434210526316,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09567915385666881,-0.19531009422884205,,288.0,0.19550975728141123,195.50975728141123,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07430690914972149,-0.19531009422884216,,158.0,0.11186775827497857,111.86775827497857,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01832943385542074,-0.19531009422884227,,40.0,0.03152259924625213,31.52259924625213,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,-0.4104782498717263,0.22140726009448608,,,-0.005692536273849136,-0.0008582846825699875,-0.004216482080443562,-0.0008582846825699875,-0.0023014059282289168,-0.0008582846826143964,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.1024079507579756,-0.19348313873251066,,336.0,0.29700000000000004,297.0,0.561780427631579,0.5621916118421053,1.0,1.0,0.0,0.0,0.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09776674621577497,-0.19348313873251077,,174.0,0.1535,153.5,0.5714285714285714,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.08104114345415403,-0.19348313873251088,,96.0,0.08174999999999999,81.75,0.5426587301587301,0.542989417989418,1.0,1.0,0.0,0.0,0.0,-0.03542928215691121,-0.19348313873251088,,35.0,0.0285,28.5,0.5029761904761905,0.5069444444444444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,baseline/no NAV defense
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p00,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.0,nav_enter_0p075_exit_0p03_scale_0p00,-0.01940162154313818,-0.2747548180276752,,284.0,0.1797614278813868,179.7614278813868,0.31023848684210525,0.31023848684210525,0.4979440789473684,0.4975328947368421,0.5020559210526315,20.0,19.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.0006175377678336869,-0.1730128054088652,,151.0,0.09864084508241566,98.64084508241567,0.3259920634920635,0.3251984126984127,0.523015873015873,0.5222222222222223,0.476984126984127,10.0,9.0,-0.005079383190797482,-0.1415782006855203,,80.0,0.050062945244060936,50.06294524406094,0.30654761904761907,0.30654761904761907,0.5317460317460317,0.5317460317460317,0.46825396825396826,5.0,5.0,0.0075953801399675225,-0.0779969110175146,,9.0,0.006012106827634249,6.012106827634249,0.1736111111111111,0.1736111111111111,0.17857142857142858,0.17857142857142858,0.8214285714285714,1.0,1.0,-12.180957230111378,-8.127167929516455,,,-9.714920844794129,2.047033332364556,-8.61205266449515,5.190493804699059,4.302466229687873,11.548622771499629,3,False,False,True,False,full_mdd=False;dd_windows=3;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,0.010598743892412887,-0.18244334293245257,,922.0,0.2096621263633774,209.66212636337738,0.3731239720394737,0.37322676809210525,0.6234580592105263,0.6231496710526315,0.5020559210526315,20.0,19.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.02471694899756649,-0.15651386473907913,,477.0,0.11262229478723851,112.62229478723852,0.3873511904761905,0.3867559523809524,0.6422619047619048,0.6416666666666667,0.476984126984127,10.0,9.0,0.01650680066489918,-0.1359995960763587,,272.0,0.05808472681970193,58.08472681970193,0.3655753968253968,0.3656580687830688,0.6488095238095238,0.6488095238095238,0.46825396825396826,5.0,5.0,-0.0026650865754301867,-0.10795436202961572,,103.0,0.011693911753025732,11.69391175302573,0.25595238095238093,0.2569444444444444,0.38392857142857145,0.38392857142857145,0.8214285714285714,1.0,1.0,-9.18092068655627,1.1039795800058094,,,-7.304979721820848,3.696927399343164,-6.453434278925485,5.748354265615219,3.2764195581481026,8.552877670289515,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,0.04092547312506145,-0.15511049373032182,,922.0,0.23908352002519248,239.08352002519248,0.4360094572368421,0.43621504934210525,0.7489720394736842,0.748766447368421,0.5020559210526315,20.0,19.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.04896197661466006,-0.1410171246312677,,477.0,0.1263836305433189,126.3836305433189,0.4487103174603175,0.4483134920634921,0.7615079365079365,0.7611111111111111,0.476984126984127,10.0,9.0,0.03809057147010919,-0.13718325711479828,,272.0,0.06597855936568621,65.97855936568621,0.4246031746031746,0.42476851851851855,0.7658730158730159,0.7658730158730159,0.46825396825396826,5.0,5.0,-0.013270760018998295,-0.13718325711479884,,103.0,0.01734435342280558,17.344353422805582,0.3382936507936508,0.3402777777777778,0.5892857142857143,0.5892857142857143,0.8214285714285714,1.0,1.0,-6.1482477632914145,3.8372645002188843,,,-4.880476960111491,5.246601410124308,-4.295057198404484,5.62998816177126,2.2158522137912917,5.629988161771204,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,0.07155466708030489,-0.16569455048046433,,922.0,0.2680373064043543,268.0373064043543,0.4988949424342105,0.49920333059210525,0.8744860197368421,0.8743832236842105,0.5020559210526315,20.0,19.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07333492844945622,-0.16569455048046333,,477.0,0.1399307066964777,139.93070669647773,0.5100694444444445,0.5098710317460318,0.8807539682539682,0.8805555555555555,0.476984126984127,10.0,9.0,0.05965070604996647,-0.16569455048046433,,272.0,0.07375017498057973,73.75017498057973,0.4836309523809524,0.48387896825396826,0.8829365079365079,0.8829365079365079,0.46825396825396826,5.0,5.0,-0.024212236250282793,-0.1656945504804639,,103.0,0.022963729403707278,22.963729403707276,0.42063492063492064,0.4236111111111111,0.7946428571428571,0.7946428571428571,0.8214285714285714,1.0,1.0,-3.0853283677670706,2.778858825204633,,,-2.4431817766318753,2.778858825204744,-2.1390437404187557,2.7788588252046553,1.121704590662842,2.7788588252046997,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,-0.011934692376091682,-0.2819672406057375,,316.0,0.20129661773168223,201.29661773168223,0.3477590460526316,0.3477590460526316,0.5374177631578947,0.5370065789473685,0.46258223684210525,25.0,24.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.018312064526799343,-0.15227934764285567,,162.0,0.1046545440393256,104.65454403932561,0.3541666666666667,0.3533730158730159,0.5523809523809524,0.5515873015873016,0.44761904761904764,12.0,11.0,0.030447104379365042,-0.13995433711522187,,82.0,0.050066914904704315,50.06691490470432,0.3296957671957672,0.3296957671957672,0.5555555555555556,0.5555555555555556,0.4444444444444444,5.0,5.0,0.045868849736883543,-0.07799691101751449,,9.0,0.006012106827634249,6.012106827634248,0.18551587301587302,0.18551587301587302,0.19047619047619047,0.19047619047619047,0.8095238095238095,1.0,1.0,-11.434264313406729,-8.848410187322687,,,-7.945468168897563,4.12037910896551,-5.059403907478899,5.352880161728901,8.129813189379476,11.54862277149964,3,False,False,True,False,full_mdd=False;dd_windows=3;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,0.016206639173292237,-0.19153130441834276,,858.0,0.2255791796190869,225.5791796190869,0.4012643914473684,0.4013671875,0.653063322368421,0.6527549342105263,0.46258223684210525,25.0,24.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.038180488058457085,-0.13392651705770442,,451.0,0.11705143502299195,117.05143502299197,0.40848214285714285,0.40788690476190476,0.6642857142857143,0.6636904761904762,0.44761904761904764,12.0,11.0,0.04354317277524089,-0.12843110028527815,,257.0,0.058045335342792194,58.0453353427922,0.38293650793650796,0.3830191798941799,0.6666666666666666,0.6666666666666666,0.4444444444444444,5.0,5.0,0.025549682409231167,-0.10795436202961639,,101.0,0.011690506315302922,11.690506315302926,0.2648809523809524,0.26587301587301587,0.39285714285714285,0.39285714285714285,0.8095238095238095,1.0,1.0,-8.620131158468336,0.19518343141678995,,,-5.958625815731788,5.955662167480636,-3.749797067891314,6.5052038447232725,6.097896456614238,8.55287767028945,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,0.04466394634028137,-0.16158708997911397,,858.0,0.2495378062502031,249.5378062502031,0.45476973684210525,0.4549753289473684,0.7687088815789473,0.7685032894736842,0.46258223684210525,25.0,24.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.05806441295413611,-0.13718325711479873,,451.0,0.12928038411982062,129.28038411982064,0.46279761904761907,0.4624007936507937,0.7761904761904762,0.7757936507936508,0.44761904761904764,12.0,11.0,0.05637285955550664,-0.13718325711479862,,257.0,0.06592183882766128,65.92183882766129,0.43617724867724866,0.4363425925925926,0.7777777777777778,0.7777777777777778,0.4444444444444444,5.0,5.0,0.005210080269815398,-0.13718325711479906,,101.0,0.017339817138217074,17.33981713821707,0.34424603174603174,0.3462301587301587,0.5952380952380952,0.5952380952380952,0.8095238095238095,1.0,1.0,-5.774400441769423,3.189604875339669,,,-3.9702333261638856,5.629988161771204,-2.466828389864739,5.629988161771227,4.063936242672661,5.629988161771182,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,0.07342134611214224,-0.16569455048046422,,858.0,0.27318328429461275,273.18328429461275,0.5082750822368421,0.5085834703947368,0.8843544407894737,0.8842516447368421,0.46258223684210525,25.0,24.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.0779493069048669,-0.16569455048046378,,451.0,0.14134686524427625,141.34686524427624,0.5171130952380952,0.5169146825396825,0.888095238095238,0.8878968253968254,0.44761904761904764,12.0,11.0,0.06892058716332294,-0.16569455048046422,,257.0,0.07370172973790164,73.70172973790164,0.4894179894179894,0.4896660052910053,0.8888888888888888,0.8888888888888888,0.4444444444444444,5.0,5.0,-0.015137262917785166,-0.1656945504804641,,101.0,0.022960330478056394,22.960330478056395,0.4236111111111111,0.42658730158730157,0.7976190476190477,0.7976190476190477,0.8095238095238095,1.0,1.0,-2.898660464583336,2.7788588252046442,,,-1.981743931090807,2.7788588252046997,-1.2120556290831086,2.7788588252046664,2.0292019239126047,2.7788588252046775,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay,32,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,0.018305898221260275,-0.24286400356480353,,361.0,0.21736669812806883,217.36669812806883,0.4017269736842105,0.4017269736842105,0.712171052631579,0.7117598684210527,0.2878289473684211,10.0,9.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.051050400516968075,-0.16352757591274125,,188.0,0.11269937050625026,112.69937050625028,0.414484126984127,0.41369047619047616,0.6936507936507936,0.6928571428571428,0.30634920634920637,4.0,3.0,0.03959766136363374,-0.13392837993763518,,94.0,0.05458847172147095,54.58847172147095,0.36937830687830686,0.36937830687830686,0.667989417989418,0.667989417989418,0.33201058201058203,2.0,2.0,0.02291872515337534,-0.13392837993763518,,18.0,0.010019977334086088,10.01997733408609,0.23115079365079366,0.23115079365079366,0.3412698412698413,0.3373015873015873,0.6587301587301587,1.0,0.0,-8.410205253671531,-4.938086483229287,,,-4.671634569880689,2.995556281976952,-4.144348209052029,5.955475879487571,5.834800731028656,5.955475879487571,3,False,False,True,False,full_mdd=False;dd_windows=3;return_tol=False;material=True
