candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_exposure_effective,avg_final_exposure,avg_decay_multiplier_effective,avg_decay_multiplier_next,decay_day_ratio,trigger_count,recovery_count,reason
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.056607628467233884,0.1534153072580164,-0.1953104191754852,0.4360269769552222,527.0,293.0,0.19950975795002995,199.50975795002995,0.5817460317460318,0.5646825396825397,0.5438492063492063,0.544047619047619,0.9793650793650793,0.9793650793650793,0.020634920634920634,3.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04813705518479994,0.15644610298852013,-0.19531041917548564,0.379283978497197,329.0,160.0,0.1138677585714958,113.86775857149578,0.5648148148148148,0.5400132275132276,0.5304232804232805,0.5307539682539683,0.9907407407407407,0.9907407407407407,0.009259259259259259,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.018329076574759906,0.1315072661300854,-0.19531041917548564,0.2044951595848263,116.0,40.0,0.03152259954281749,31.522599542817485,0.5396825396825397,0.5168650793650794,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.0814371292059235,0.1636936475689356,-0.23107279434087036,0.560378193731001,982.0,618.0,0.36669806886010364,366.6980688601036,0.5962171052631579,0.5558182565789473,0.5490337171052632,0.5494449013157895,0.9936266447368421,0.9936266447368421,0.01274671052631579,5.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07627569983843974,0.15540945327678393,-0.19531041917548553,0.5511178963272919,501.0,316.0,0.1976218471429158,197.62184714291584,0.6023809523809524,0.5646825396825397,0.5541666666666667,0.5543650793650794,0.9896825396825397,0.9896825396825397,0.020634920634920634,3.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06127467608158543,0.1573409682795815,-0.19531041917548564,0.4571987434247616,322.0,166.0,0.11289741538206026,112.89741538206026,0.5740740740740741,0.5400132275132276,0.53505291005291,0.5353835978835979,0.9953703703703703,0.9953703703703703,0.009259259259259259,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.018329076574759906,0.1315072661300854,-0.19531041917548564,0.2044951595848263,116.0,40.0,0.03152259954281749,31.522599542817485,0.5396825396825397,0.5168650793650794,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.08643814618204493,0.1651004840522298,-0.23107279434087036,0.5849530989079885,982.0,618.0,0.36566569633543666,365.6656963354367,0.5962171052631579,0.5558182565789473,0.5522203947368421,0.5526315789473685,0.996813322368421,0.996813322368421,0.01274671052631579,5.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08601203642029964,0.15788273143862774,-0.1953104191754853,0.6019839791410239,501.0,316.0,0.19659362881424133,196.59362881424136,0.6023809523809524,0.5646825396825397,0.5593253968253968,0.5595238095238095,0.9948412698412699,0.9948412698412699,0.020634920634920634,3.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06780401441730599,0.1584424396233808,-0.19531041917548553,0.49382032297910566,322.0,166.0,0.11238987363273285,112.38987363273284,0.5740740740740741,0.5400132275132276,0.5373677248677249,0.5376984126984127,0.9976851851851852,0.9976851851851852,0.009259259259259259,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.018329076574759906,0.1315072661300854,-0.19531041917548564,0.2044951595848263,116.0,40.0,0.03152259954281749,31.522599542817485,0.5396825396825397,0.5168650793650794,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.07131506827366585,0.1531470384101278,-0.22484317879845994,0.5265765716099496,1124.0,608.0,0.36806470654165546,368.0647065416554,0.537828947368421,0.5558182565789473,0.49701891447368424,0.4974300986842105,0.9416118421052632,0.9416118421052632,0.05838815789473684,40.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05301310647317092,0.1400966057407437,-0.1869427530126987,0.4390869471779986,596.0,303.0,0.19950975795002995,199.50975795002995,0.526984126984127,0.5646825396825397,0.48908730158730157,0.48928571428571427,0.9246031746031746,0.9246031746031746,0.07539682539682539,24.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06816873215440711,0.14458060683048443,-0.14873559725471774,0.5287729615771319,369.0,165.0,0.11386775857149578,113.86775857149577,0.5119047619047619,0.5400132275132276,0.4775132275132275,0.47784391534391535,0.9378306878306878,0.9378306878306878,0.062169312169312166,11.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.13129370808422358,0.11392631942172765,-0.1272369962580544,1.1401640300617284,124.0,43.0,0.031522599542817484,31.522599542817485,0.5079365079365079,0.5168650793650794,0.48115079365079366,0.4851190476190476,0.9682539682539683,0.9682539682539683,0.031746031746031744,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08189754623959122,0.15670927059489723,-0.22779817499502997,0.5808778126648826,982.0,724.0,0.36630657168352176,366.3065716835217,0.5962171052631579,0.5558182565789473,0.5262129934210527,0.526624177631579,0.9708059210526315,0.9708059210526315,0.05838815789473684,40.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07494877318355786,0.14565844851313614,-0.17631885089685428,0.569367153149321,501.0,384.0,0.19770197569745576,197.70197569745577,0.6023809523809524,0.5646825396825397,0.5267857142857143,0.526984126984127,0.9623015873015873,0.9623015873015873,0.07539682539682539,24.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07183145857638618,0.1486085735948241,-0.16156627012209668,0.5414779092521107,322.0,206.0,0.11293379387113522,112.93379387113521,0.5740740740740741,0.5400132275132276,0.5085978835978836,0.5089285714285714,0.968915343915344,0.968915343915344,0.062169312169312166,11.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.07389347798502599,0.1188055094985169,-0.16156627012209612,0.6597253109241018,116.0,48.0,0.031524281273362584,31.52428127336258,0.5396825396825397,0.5168650793650794,0.49702380952380953,0.5009920634920635,0.9841269841269841,0.9841269841269841,0.031746031746031744,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.08679515762549395,0.16109400493227619,-0.22939579922013587,0.5974507084189086,982.0,724.0,0.36524981004304896,365.249810043049,0.5962171052631579,0.5558182565789473,0.5408100328947368,0.5412212171052632,0.9854029605263158,0.9854029605263158,0.05838815789473684,40.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08547081506792908,0.1523607177469302,-0.17851132255659008,0.614845859951138,501.0,384.0,0.19665331484396398,196.65331484396398,0.6023809523809524,0.5646825396825397,0.5456349206349206,0.5458333333333333,0.9811507936507936,0.9811507936507936,0.07539682539682539,24.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07321964852655682,0.1534496025296831,-0.1785113225565903,0.5376496158433914,322.0,206.0,0.11241698975969658,112.41698975969656,0.5740740740740741,0.5400132275132276,0.5241402116402116,0.5244708994708994,0.984457671957672,0.984457671957672,0.062169312169312166,11.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.04588395838476367,0.12429420559192593,-0.17851132255658997,0.4234480549543367,116.0,48.0,0.031523742967272256,31.523742967272256,0.5396825396825397,0.5168650793650794,0.5049603174603174,0.5089285714285714,0.9920634920634921,0.9920634920634921,0.031746031746031744,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.08905569313793715,0.1581077178197647,-0.20809615903365508,0.6188262945116397,1063.0,598.0,0.3685693287749791,368.5693287749791,0.5629111842105263,0.5558182565789473,0.5221011513157895,0.5225123355263158,0.9666940789473685,0.9666940789473685,0.03330592105263158,16.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08110516451248095,0.14673831790084535,-0.16214849105516416,0.605117901836379,559.0,298.0,0.19950975795002995,199.50975795002995,0.5563492063492064,0.5646825396825397,0.518452380952381,0.5186507936507937,0.953968253968254,0.953968253968254,0.046031746031746035,11.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07454669591678287,0.14746652646199873,-0.1501659314856515,0.5616674928016945,352.0,163.0,0.11386775857149578,113.86775857149577,0.5343915343915344,0.5400132275132276,0.5,0.5003306878306878,0.9603174603174603,0.9603174603174603,0.03968253968253968,6.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.07463940945058689,0.11833506201886088,-0.15016593148565105,0.6677132350129438,119.0,42.0,0.031522599542817484,31.522599542817485,0.5277777777777778,0.5168650793650794,0.5009920634920635,0.5049603174603174,0.9880952380952381,0.9880952380952381,0.011904761904761904,2.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.09058545638474702,0.1604065167977537,-0.21955864317785567,0.621002274495568,982.0,665.0,0.36673016537156833,366.7301653715683,0.5962171052631579,0.5558182565789473,0.5387541118421053,0.5391652960526315,0.9833470394736842,0.9833470394736842,0.03330592105263158,16.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0889484418409785,0.15051396739461823,-0.17269027767729384,0.6417254168454837,501.0,348.0,0.19763079052876376,197.63079052876373,0.6023809523809524,0.5646825396825397,0.5414682539682539,0.5416666666666666,0.976984126984127,0.976984126984127,0.046031746031746035,11.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07492716567161639,0.15071160200018202,-0.1726902776772936,0.5551562180529059,322.0,189.0,0.11290135195136161,112.90135195136159,0.5740740740740741,0.5400132275132276,0.5198412698412699,0.5201719576719577,0.9801587301587301,0.9801587301587301,0.03968253968253968,6.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.04655578233444202,0.12181475402755747,-0.17269027767729384,0.434696756942151,116.0,43.0,0.031509148393622025,31.50914839362202,0.5396825396825397,0.5168650793650794,0.5069444444444444,0.5109126984126984,0.9940476190476191,0.9940476190476191,0.011904761904761904,2.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09107100789567557,0.16321165412113736,-0.22530957369393212,0.6158566480085822,982.0,665.0,0.365689638664834,365.689638664834,0.5962171052631579,0.5558182565789473,0.5470805921052632,0.5474917763157895,0.9916735197368421,0.9916735197368421,0.03330592105263158,16.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09245533013327623,0.15509447992730477,-0.18398836023990728,0.6480569733150279,501.0,348.0,0.19660026736753256,196.60026736753255,0.6023809523809524,0.5646825396825397,0.5529761904761905,0.5531746031746032,0.9884920634920635,0.9884920634920635,0.046031746031746035,11.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07474349140502867,0.1546400520556059,-0.18398836023990806,0.5438770962582661,322.0,189.0,0.1123926911774196,112.39269117741961,0.5740740740740741,0.5400132275132276,0.5297619047619048,0.5300925925925926,0.9900793650793651,0.9900793650793651,0.03968253968253968,6.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.03246033973579121,0.12595251810315328,-0.18398836023990783,0.3169634746055478,116.0,43.0,0.03151235280327683,31.51235280327683,0.5396825396825397,0.5168650793650794,0.5099206349206349,0.5138888888888888,0.9970238095238095,0.9970238095238095,0.011904761904761904,2.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.07013269192011062,0.15300338307734615,-0.22484317879845994,0.5197074890311417,1125.0,607.0,0.36806470654165546,368.0647065416554,0.5374177631578947,0.5558182565789473,0.4966077302631579,0.49701891447368424,0.9412006578947368,0.9412006578947368,0.05879934210526316,39.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05077107171559869,0.13979209957182012,-0.18694275301269847,0.4244875078901078,597.0,302.0,0.19950975795002995,199.50975795002995,0.5261904761904762,0.5646825396825397,0.4882936507936508,0.4884920634920635,0.9238095238095239,0.9238095238095239,0.0761904761904762,23.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07273208971432954,0.14438518731312322,-0.14873559725471774,0.5588260468073976,370.0,165.0,0.11386775857149578,113.86775857149577,0.5105820105820106,0.5400132275132276,0.47619047619047616,0.476521164021164,0.9365079365079365,0.9365079365079365,0.06349206349206349,11.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.13129370808422358,0.11392631942172765,-0.1272369962580544,1.1401640300617284,124.0,43.0,0.031522599542817484,31.522599542817485,0.5079365079365079,0.5168650793650794,0.48115079365079366,0.4851190476190476,0.9682539682539683,0.9682539682539683,0.031746031746031744,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08130242074103688,0.15661711365161288,-0.22779817499502997,0.5776130525643263,982.0,725.0,0.3663364683066255,366.3364683066255,0.5962171052631579,0.5558182565789473,0.5260074013157895,0.5264185855263158,0.9706003289473685,0.9706003289473685,0.05879934210526316,39.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,layer5_carried_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
