date,position_baseline,position_before_baseline,trade_target_baseline,holding_fraction_baseline,nav_baseline,return_baseline,best_candidate_baseline,best_candidate_score_baseline,final_exposure_after_overheat_baseline,position_no_cap,position_before_no_cap,trade_target_no_cap,holding_fraction_no_cap,nav_no_cap,return_no_cap,best_candidate_no_cap,best_candidate_score_no_cap,final_exposure_after_overheat_no_cap,position_diff,position_before_diff,trade_target_diff,best_candidate_diff,return_diff,nav_ratio_no_cap_vs_baseline
2024-08-23,513520.SH,518880.SH,513520.SH,0.5,21.176192135329767,-0.007402498642042121,513520.SH,1.6113511150081594,0.75,513520.SH,518880.SH,513520.SH,0.5,21.159255566091083,-0.007199267194575754,513520.SH,1.6113511150081594,0.7294091707448178,False,False,False,False,0.00020323144746636768,0.9992002070471193
2024-08-26,513520.SH,513520.SH,513520.SH,1.0,21.086131472399085,-0.004252920560747442,513520.SH,1.9997100461328077,1.5,513520.SH,513520.SH,513520.SH,1.0,21.07151202965225,-0.004146815853930508,513520.SH,1.9997100461328077,1.4625769966892173,False,False,False,False,0.00010610470681693407,0.9993066797119249
2024-08-27,513520.SH,513520.SH,,1.0,20.980064412678765,-0.005030181086519203,513520.SH,2.273545477829024,1.5,513520.SH,513520.SH,,1.0,20.96824084773129,-0.004900985832228644,513520.SH,2.273545477829024,1.4614739751705517,False,False,False,False,0.00012919525429055945,0.9994364381007177
2024-08-28,513520.SH,513520.SH,,1.0,21.128308474814116,0.0070659488559894346,513520.SH,2.5151298741156043,1.5,513520.SH,513520.SH,,1.0,21.113534843891017,0.006929241094416616,513520.SH,2.5151298741156043,1.4709788951860916,False,False,False,False,-0.0001367077615728185,0.9993007660343132
2024-08-29,513520.SH,513520.SH,,1.0,20.83112530135725,-0.01406563965170804,513520.SH,2.4966144379564383,1.5,513520.SH,513520.SH,,1.0,20.818924076525047,-0.013953644879659444,513520.SH,2.4966144379564383,1.4880565575236755,False,False,False,False,0.00011199477204859587,0.9994142791301146
2024-08-30,513520.SH,513520.SH,,1.0,21.00014051678409,0.008113590263691961,513520.SH,2.499210619051314,1.5,513520.SH,513520.SH,,1.0,20.98555798061149,0.008003963291951965,513520.SH,2.499210619051314,1.4797327135995697,False,False,False,False,-0.00010962697173999558,0.9993055981620245
2024-09-02,513520.SH,513520.SH,,1.0,20.830670653837615,-0.008069939475453869,513520.SH,2.3496580535287417,1.5,513520.SH,513520.SH,,1.0,20.81856734824762,-0.007957407304497344,513520.SH,2.3496580535287417,1.4790830827234533,False,False,False,False,0.00011253217095652523,0.9994189670706658
2024-09-05,513030.SH,513030.SH,,0.5,19.52868112973663,0.0037959108046492496,513030.SH,1.1540583755614917,0.7499635204043281,513030.SH,513030.SH,,0.5,19.510388491366538,0.003438679780731091,513030.SH,1.1540583755614917,0.6793848766787738,False,False,False,False,-0.00035723102391815864,0.9990632937140729
2024-09-06,513030.SH,513030.SH,,0.5,19.56029230422721,0.0016187050359712796,513030.SH,0.8659826818625818,0.75,513030.SH,513030.SH,,0.5,19.539042945075852,0.0014686767371134835,513030.SH,0.8659826818625818,0.6804868881958527,False,False,False,False,-0.00015002829885779612,0.9989136481796458
2024-09-09,159985.SZ,513030.SH,159985.SZ,0.5,19.36261820881245,-0.010105886575735967,159985.SZ,0.9479964921957227,0.75,159985.SZ,513030.SH,159985.SZ,0.5,19.359859061025404,-0.009170555822725523,159985.SZ,0.9479964921957227,0.6805852030397744,False,False,False,False,0.0009353307530104438,0.9998575013070397
2024-09-10,159985.SZ,159985.SZ,159985.SZ,1.0,19.09656724875291,-0.01374044342507641,159985.SZ,0.9559743868154489,1.5,159985.SZ,159985.SZ,159985.SZ,1.0,19.11746675801707,-0.01252035473214319,159985.SZ,0.9559743868154489,1.3668068429247509,False,False,False,False,0.0012200886929332189,1.0010944118381029
2024-09-11,159985.SZ,159985.SZ,,1.0,19.304569277914634,0.010892116182572575,159985.SZ,0.9856515145103639,1.5,159985.SZ,159985.SZ,,1.0,19.306569009337487,0.00989159566557718,159985.SZ,0.9856515145103639,1.3622140316594962,False,False,False,False,-0.0010005205169953957,1.0001035885024971
2024-09-12,159985.SZ,159985.SZ,,1.0,19.170532176652546,-0.0069432837030678485,159985.SZ,0.9353912169053018,1.4982063279286535,159985.SZ,159985.SZ,,1.0,19.184982843990205,-0.0062976578224994695,159985.SZ,0.9353912169053018,1.3588946101437946,False,False,False,False,0.000645625880568379,1.0007537958364692
2024-09-13,159985.SZ,159985.SZ,,1.0,19.39367598108849,0.011639937920330912,159985.SZ,0.9146449456808672,1.5,159985.SZ,159985.SZ,,1.0,19.387734790844505,0.01056826313075443,159985.SZ,0.9146449456808672,1.3618968421165636,False,False,False,False,-0.0010716747895764822,0.9996936532171736
2024-09-18,159985.SZ,159985.SZ,,1.0,20.034323988315606,0.033033861545992416,159985.SZ,1.0343443357325675,1.496510750967277,159985.SZ,159985.SZ,,1.0,19.96890335568038,0.02997609422170977,159985.SZ,1.0343443357325675,1.357986780090469,False,False,False,False,-0.0030577673242826453,0.9967345724930183
2024-09-19,159985.SZ,159985.SZ,,1.0,19.384730786842574,-0.03242401399976791,159985.SZ,0.8959072597892221,1.467186633489492,159985.SZ,159985.SZ,,1.0,19.38030712107472,-0.029475641407129438,159985.SZ,0.8959072597892221,1.333772773672612,False,False,False,False,0.0029483725926384707,0.9997717963784745
2024-09-23,159985.SZ,159985.SZ,,1.0,19.284312282177346,-0.0051802888453518214,159985.SZ,0.6079617235807342,1.4408603402714113,159985.SZ,159985.SZ,,1.0,19.28857233645619,-0.004733402006760312,159985.SZ,0.6079617235807342,1.316561958166044,False,False,False,False,0.00044688683859150924,1.0002209077625641
2024-09-24,159985.SZ,159985.SZ,,1.0,19.671252638194236,0.020065032672930805,159985.SZ,0.560433994037872,1.4417097550179683,159985.SZ,159985.SZ,,1.0,19.642154353815283,0.01833116579036842,159985.SZ,0.560433994037872,1.3171282086412692,False,False,False,False,-0.0017338668825623849,0.9985207711519878
2024-09-25,518880.SH,159985.SZ,518880.SH,0.5,19.24163197745165,-0.02184002557663367,518880.SH,0.6946237204397641,0.7181432682921843,518880.SH,159985.SZ,518880.SH,0.5,19.25046426716539,-0.01994129969627334,518880.SH,0.6946237204397641,0.6557094032525841,False,False,False,False,0.0018987258803603302,1.0004590197819025
2024-09-26,159915.SZ,518880.SH,159915.SZ,0.5,19.24046264639308,-6.0770887830075004e-05,159915.SZ,1.108530314946905,0.7104376703551994,159915.SZ,518880.SH,159915.SZ,0.5,19.249393705603854,-5.561224636863038e-05,159915.SZ,1.108530314946905,0.6501309453273962,False,False,False,False,5.158641461444624e-06,1.0004641811049408
2024-09-27,159915.SZ,159915.SZ,,0.5,20.65314807671466,0.07342263313956288,159915.SZ,3.4620944398360276,0.7114399969730065,159915.SZ,159915.SZ,,0.5,20.542847448449,0.06719451857169911,159915.SZ,3.4620944398360276,0.6510917144361205,False,False,False,False,-0.006228114567863763,0.9946593793906886
2024-09-30,518880.SH,159915.SZ,518880.SH,0.5,23.2423920580017,0.12536800548126958,518880.SH,0.8847016939223273,0.6338119589548515,159915.SZ,159915.SZ,,0.5,22.96148646343651,0.11773630802920265,159915.SZ,17.0978643336745,0.5886815401460131,True,False,True,True,-0.007631697452066932,0.9879140841500228
2024-10-08,518880.SH,518880.SH,,0.5,23.256010481366236,0.000585930369410903,518880.SH,0.8828483208033766,0.47770065974681847,159915.SZ,159915.SZ,,0.5,22.938524976973074,-0.0010000000000000009,159915.SZ,124.45724650540669,0.0,True,True,False,True,-0.001585930369410904,0.9863482386780164
2024-10-09,518880.SH,518880.SH,518880.SH,1.0,23.099788759469032,-0.006717477274203021,518880.SH,0.7584514825829807,0.9634816859268401,159915.SZ,159915.SZ,159915.SZ,1.0,22.938524976973074,0.0,159915.SZ,281.80379307499345,0.0,True,True,True,True,0.006717477274203021,0.9930188200344536
2024-10-10,518880.SH,518880.SH,,1.0,23.241592455680003,0.006138744284094111,518880.SH,0.6828407288520559,0.9617366045080341,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,451.3428456933626,0.0,True,True,False,True,-0.006138744284094111,0.9869601242133105
2024-10-11,518880.SH,518880.SH,,1.0,23.489581157524118,0.01067003916865894,518880.SH,0.6782581551904876,0.961319719385853,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,483.75640426963287,0.0,True,True,False,True,-0.01067003916865894,0.9765403998966354
2024-10-14,518880.SH,518880.SH,,1.0,23.725444414727953,0.010041186159178705,518880.SH,0.7287698811926957,0.9604394561254398,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,518.458276349477,0.0,True,True,False,True,-0.010041186159178705,0.9668322572172184
2024-10-15,159941.SZ,518880.SH,159941.SZ,0.5,23.691069272952124,-0.0014488724078226545,159941.SZ,0.8492372539866591,0.4829574692742193,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,423.692248368496,0.0,True,True,True,True,0.0014488724078226545,0.96823510634709
2024-10-16,159941.SZ,159941.SZ,159941.SZ,1.0,23.55602062847958,-0.0057004030893078594,159941.SZ,0.8636606326234793,0.9657276295988905,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,285.76379869159274,0.0,True,True,True,True,0.0057004030893078594,0.9737860795231286
2024-10-17,518880.SH,159941.SZ,518880.SH,0.5,23.645906889596606,0.0038158508406276326,518880.SH,0.9528674738045837,0.482251867289271,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,179.97534573989344,0.0,True,True,True,True,-0.0038158508406276326,0.9700843822177632
2024-10-18,518880.SH,518880.SH,,0.5,23.723365987493487,0.0032757930689035764,518880.SH,1.0736118227806584,0.4835889517968871,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,151.1534839859095,0.0,True,True,False,True,-0.0032757930689035764,0.966916962334343
2024-10-21,518880.SH,518880.SH,,0.5,23.868098906288296,0.0061008593329929806,518880.SH,1.277109792638833,0.4835947831285807,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,118.57290883911988,0.0,True,True,False,True,-0.0061008593329929806,0.961053708845227
2024-10-22,518880.SH,518880.SH,518880.SH,1.0,23.85272617457293,-0.000644070220075954,518880.SH,1.427718586393452,0.9670289873693328,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,87.0622272307173,0.0,True,True,True,True,0.000644070220075954,0.9616730938464219
2024-10-23,518880.SH,518880.SH,,1.0,23.999081327271764,0.006135783039124876,518880.SH,1.5935367200169717,0.9717142718277093,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,58.43968832498502,0.0,True,True,False,True,-0.006135783039124876,0.9558084605057983
2024-10-24,518880.SH,518880.SH,,1.0,23.764108234110296,-0.009790920325539743,518880.SH,1.5924949646099629,0.9720297293683441,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,35.195653046434614,0.0,True,True,False,True,0.009790920325539743,0.9652592367866679
2024-10-25,518880.SH,518880.SH,,1.0,23.77568095486614,0.00048698316982220824,518880.SH,1.5606938008598936,0.9731547010281609,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,23.6022583960022,0.0,True,True,False,True,-0.00048698316982220824,0.9647894005861596
2024-10-28,518880.SH,518880.SH,,1.0,23.84930436898547,0.0030965848784350047,518880.SH,1.5312054675257039,0.9775429526764745,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,15.02044291223526,0.0,True,True,False,True,-0.0030965848784350047,0.9618110709678892
2024-10-29,518880.SH,518880.SH,,1.0,24.046942416788884,0.008286952304589201,518880.SH,1.5666552491112435,0.9776978826806739,159915.SZ,159915.SZ,,1.0,22.938524976973074,0.0,159915.SZ,8.309292111903206,0.0,True,True,False,True,-0.008286952304589201,0.9539060966419605
2024-10-30,518880.SH,518880.SH,,1.0,24.32641718829809,0.01162205018273288,518880.SH,1.687736532331566,0.97948056262254,518880.SH,159915.SZ,518880.SH,0.5,22.938524976973074,0.0,518880.SH,1.687736532331566,0.0,False,True,True,False,-0.01162205018273288,0.9429471179178558
2024-10-31,518880.SH,518880.SH,,1.0,24.183120441944496,-0.005890581635775272,518880.SH,1.6791918110055288,0.9775181417205369,518880.SH,518880.SH,518880.SH,1.0,22.88949414639895,-0.002137488379193808,518880.SH,1.6791918110055288,0.6087069628027953,False,False,True,False,0.0037530932565814634,0.9465070564962406
2024-11-01,518880.SH,518880.SH,,1.0,23.982016476792097,-0.008315881551976712,518880.SH,1.5368223523499909,0.9759966367637267,518880.SH,518880.SH,,1.0,22.770794470870232,-0.005185771025323915,518880.SH,1.5368223523499909,0.608630010914454,False,False,False,False,0.003130110526652796,0.9494945720225825
2024-11-04,518880.SH,518880.SH,,1.0,23.80672624581073,-0.007309236533591723,518880.SH,1.3044953838104512,0.9828486725502971,518880.SH,518880.SH,,1.0,22.6673553278489,-0.004542623365805576,518880.SH,1.3044953838104512,0.61083142192199,False,False,False,False,0.002766613167786147,0.9521407981006071
2024-11-06,518880.SH,518880.SH,,1.0,23.759853615516374,-0.0019688818113999806,518880.SH,0.8655775974178874,0.9854253466056726,518880.SH,518880.SH,,1.0,22.639665468592682,-0.0012215743237675714,518880.SH,0.8655775974178874,0.6113979490456596,False,False,False,False,0.0007473074876324093,0.9528537437540375
2024-11-07,518880.SH,518880.SH,,1.0,23.233874445698792,-0.022137306833998838,518880.SH,0.5140613102461706,0.9902314713655992,518880.SH,518880.SH,,1.0,22.329475140406235,-0.01370118867775516,518880.SH,0.5140613102461706,0.6128725741377938,False,False,False,False,0.008436118156243677,0.9610741072305319
2024-11-08,159915.SZ,518880.SH,159915.SZ,0.5,23.349303574807426,0.004968139488676693,159915.SZ,1.1847176644477808,0.49931906499582196,159915.SZ,518880.SH,159915.SZ,0.5,22.39788747515592,0.0030637681503713488,159915.SZ,1.1847176644477808,0.30792167806361015,False,False,False,False,-0.001904371338305344,0.9592529131927502
2024-11-11,159915.SZ,159915.SZ,,0.5,23.691997289344798,0.014676828087802907,159915.SZ,2.0819314158365807,0.49988838352784587,159915.SZ,159915.SZ,,0.5,22.60055015043733,0.009048294197665063,159915.SZ,2.0819314158365807,0.3081821993891227,False,False,False,False,-0.0056285338901378434,0.9539318223964877
2024-11-15,159915.SZ,159915.SZ,,1.0,22.785577651390238,-0.03729576874105611,159915.SZ,2.676447743920714,0.9896172229317008,159915.SZ,159915.SZ,,1.0,22.03805098832723,-0.023912650241401878,159915.SZ,2.676447743920714,0.6247216711035773,False,False,False,False,0.013383118499654234,0.9671929904740687
2024-11-18,159915.SZ,159915.SZ,,1.0,22.2406322370776,-0.023916243101231527,159915.SZ,1.618756266336657,0.9583890871838942,159915.SZ,159915.SZ,,1.0,21.698596928093423,-0.015403088976135293,159915.SZ,1.618756266336657,0.6172437836982206,False,False,False,False,0.008513154125096234,0.975628601597011
2024-11-19,159915.SZ,159915.SZ,,1.0,22.89000249865214,0.02919747310474241,159915.SZ,1.1705416634152224,0.9506874197286609,159915.SZ,159915.SZ,,1.0,22.10861813170672,0.018896208126823133,159915.SZ,1.1705416634152224,0.6152719888567152,False,False,False,False,-0.010301264977919278,0.9658635088837831
2024-11-20,159941.SZ,159915.SZ,159941.SZ,0.5,22.935114935161035,0.0019708358053500685,159941.SZ,0.8889801237588619,0.46783852843746676,159941.SZ,159915.SZ,159941.SZ,0.5,22.137053498104425,0.001286166608347461,159941.SZ,0.8889801237588619,0.3053112246800456,False,False,False,False,-0.0006846691970026075,0.96520351263498
2024-11-21,159941.SZ,159941.SZ,159941.SZ,1.0,22.839784088237685,-0.004156545419234048,159941.SZ,0.7790072592801656,0.9386607179178492,159941.SZ,159941.SZ,159941.SZ,1.0,22.077130691432775,-0.002706900747960095,159941.SZ,0.7790072592801656,0.6112916239661428,False,False,False,False,0.001449644671273953,0.9666085548856974
2024-11-22,159941.SZ,159941.SZ,,1.0,23.04740088623272,0.00909013838278594,159941.SZ,0.736669292590121,0.9387633820767862,159941.SZ,159941.SZ,,1.0,22.207841527000316,0.005920644190336999,159941.SZ,0.736669292590121,0.6114410727475238,False,False,False,False,-0.0031694941924489406,0.9635724929081304
2024-11-25,159941.SZ,159941.SZ,,1.0,23.216991808824442,0.0073583534832784014,159941.SZ,0.7390586727218873,0.9377812717022601,159941.SZ,159941.SZ,,1.0,22.314334665544344,0.004795294419520868,159941.SZ,0.7390586727218873,0.6111336332433828,False,False,False,False,-0.0025630590637575335,0.9611208398265872
2024-11-27,159941.SZ,159941.SZ,,1.0,23.25478180354835,0.0016276869559623819,159941.SZ,0.6949171339952587,0.940803060546361,159941.SZ,159941.SZ,,1.0,22.3379524585255,0.0010584134967566161,159941.SZ,0.6949171339952587,0.6117630011253733,False,False,False,False,-0.0005692734592057658,0.9605745883677586
2024-11-28,159941.SZ,159941.SZ,,1.0,23.19810299055823,-0.002437297131786975,159941.SZ,0.6335893575750668,0.9407966928698654,159941.SZ,159941.SZ,,1.0,22.302550784956367,-0.001584821779653356,159941.SZ,0.6335893575750668,0.6117412069462203,False,False,False,False,0.0008524753521336192,0.961395455224664
2024-11-29,159941.SZ,159941.SZ,,1.0,23.17921166049448,-0.0008143480555904414,159941.SZ,0.5635934669922502,0.9405720042067356,159941.SZ,159941.SZ,,1.0,22.290738940330197,-0.0005296185508133489,159941.SZ,0.5635934669922502,0.6117094261893479,False,False,False,False,0.0002847295047770926,0.9616694159759301
2024-12-02,159941.SZ,159941.SZ,,1.0,23.29256030045452,0.004890099008553639,159941.SZ,0.5274003768202049,0.9405290426451701,159941.SZ,159941.SZ,,1.0,22.361633646835674,0.0031804556455150568,159941.SZ,0.5274003768202049,0.6117076358207373,False,False,False,False,-0.0017096433630385821,0.9600333049861984
2024-12-03,159941.SZ,159941.SZ,,1.0,23.67011343532714,0.01620917280034906,159941.SZ,0.5933843028942125,0.9401320224202452,159941.SZ,159941.SZ,,1.0,22.597409387303777,0.010543761882149782,159941.SZ,0.5933843028942125,0.6115381891646856,False,False,False,False,-0.005665410918199276,0.9546810770064847
2024-12-04,159941.SZ,159941.SZ,,1.0,23.78260090823103,0.004752299696882956,159941.SZ,0.6706979999366183,0.934618940386974,159941.SZ,159941.SZ,,1.0,22.667478413707563,0.0031007548344526015,159941.SZ,0.6706979999366183,0.6098151174423548,False,False,False,False,-0.0016515448624303541,0.9531118358826125
2024-12-05,513520.SH,159941.SZ,513520.SH,0.5,23.917636904578924,0.005677932235795158,513520.SH,0.8750182266596813,0.46715418880699094,513520.SH,159941.SZ,513520.SH,0.5,22.7514627629678,0.0037050591921794496,513520.SH,0.8750182266596813,0.30483525507627696,False,False,False,False,-0.0019728730436157083,0.9512420835610284
2024-12-06,513520.SH,513520.SH,513520.SH,1.0,23.76969959893904,-0.006185281022121347,513520.SH,0.9709174233981162,0.9338312252308574,513520.SH,513520.SH,513520.SH,1.0,22.659618623467896,-0.0040368454748060945,513520.SH,0.9709174233981162,0.6094682428047339,False,False,False,False,0.0021484355473152528,0.9532984852900416
2024-12-09,513030.SH,513520.SH,513030.SH,0.5,23.827977279655965,0.002451763450957767,513030.SH,1.2701830040817352,0.4663139031772971,513030.SH,513520.SH,513030.SH,0.5,22.695908807852234,0.0016015355327627656,513030.SH,1.2701830040817352,0.30460454293336353,False,False,False,False,-0.0008502279181950012,0.9524899466489639
2024-12-10,513030.SH,513030.SH,513030.SH,1.0,23.71964650283255,-0.00454636898264571,513030.SH,1.4463669652710744,0.9326046122497748,513030.SH,513030.SH,513030.SH,1.0,22.628509564381588,-0.002969664887238599,513030.SH,1.4463669652710744,0.6091725465413484,False,False,False,False,0.001576704095407111,0.9539986003450489
2024-12-11,513030.SH,513030.SH,,1.0,23.70462991229283,-0.0006330866076745822,513030.SH,1.560229845730944,0.9319034864970694,513030.SH,513030.SH,,1.0,22.619147130164688,-0.00041374506748936835,513030.SH,1.560229845730944,0.6090327393443121,False,False,False,False,0.0002193415401852139,0.9542079844256405
2024-12-12,513030.SH,513030.SH,,1.0,23.809746569055296,0.00443443568414259,513030.SH,1.6671232824315316,0.9318649844819882,513030.SH,513030.SH,,1.0,22.68470126736789,0.002898170157608515,513030.SH,1.6671232824315316,0.6090297574059974,False,False,False,False,-0.0015362655265340752,0.9527485394090842
2024-12-13,513030.SH,513030.SH,,1.0,23.79473882476592,-0.0006303193629486614,513030.SH,1.7037580930341587,0.9316120184382526,513030.SH,513030.SH,,1.0,22.675355650054183,-0.00041197885762545017,513030.SH,1.7037580930341587,0.6089047515705293,False,False,False,False,0.00021834050532321125,0.9529566942106267
2024-12-16,159941.SZ,513030.SH,159941.SZ,0.5,23.836415485249592,0.0017515073727263353,159941.SZ,1.876423010712772,0.46578617024071,159941.SZ,513030.SH,159941.SZ,0.5,22.70131515855517,0.001144833576223192,159941.SZ,1.876423010712772,0.304450700770932,False,False,False,False,-0.0006066737965031432,0.9523795711902721
2024-12-17,159941.SZ,159941.SZ,,0.5,23.970292009044844,0.005616470474685942,159941.SZ,2.290790126839406,0.4657926180339519,159941.SZ,159941.SZ,,0.5,22.78464990605118,0.0036709215705772458,159941.SZ,2.290790126839406,0.3044417622532054,False,False,False,False,-0.001945548904108696,0.9505370188003434
2024-12-18,159941.SZ,159941.SZ,,0.5,24.032339712167328,0.0025885251251454022,159941.SZ,2.6811936224879953,0.4655647332225928,159941.SZ,159941.SZ,,0.5,22.823204753300935,0.0016921413060428936,159941.SZ,2.6811936224879953,0.3043437006154056,False,False,False,False,-0.0008963838191025086,0.9496871726453575
2024-12-19,159941.SZ,159941.SZ,159941.SZ,1.0,23.73849036482882,-0.012227246737434139,159941.SZ,2.5292936810743014,0.9311094357649161,159941.SZ,159941.SZ,159941.SZ,1.0,22.64078483325141,-0.007992739057521847,159941.SZ,2.5292936810743014,0.608650084019413,False,False,False,False,0.004234507679912292,0.9537584102987534
2024-12-20,159941.SZ,159941.SZ,,1.0,23.25699896099673,-0.020283151810928768,159941.SZ,2.0043464741790107,0.9270151605439351,159941.SZ,159941.SZ,,1.0,22.33976547202957,-0.01329544728413068,159941.SZ,2.0043464741790107,0.6076511832821224,False,False,False,False,0.006987704526798089,0.9605609696029392
2024-12-23,159941.SZ,159941.SZ,,1.0,24.034255985693044,0.033420349117262216,159941.SZ,1.9845989755338507,0.9167809405576257,159941.SZ,159941.SZ,,1.0,22.832446211479176,0.022053979933964296,159941.SZ,1.9845989755338507,0.6049807677339746,False,False,False,False,-0.01136636918329792,0.9499959651370413
2024-12-24,159941.SZ,159941.SZ,,1.0,24.017090116228044,-0.0007142251241402109,159941.SZ,1.899464841987022,0.89349563029946,159941.SZ,159941.SZ,,1.0,22.821536830594678,-0.00047780166800581725,159941.SZ,1.899464841987022,0.5977298866753122,False,False,False,False,0.00023642345613439364,0.9502207269970001
2024-12-25,159941.SZ,159941.SZ,,1.0,24.206061929096595,0.007868222667860358,159941.SZ,1.8815673594563513,0.8941162122568702,159941.SZ,159941.SZ,,1.0,22.94160694829855,0.005261263454567455,159941.SZ,1.8815673594563513,0.5978708471099473,False,False,False,False,-0.002606959213292903,0.9477628792117514
2024-12-26,159941.SZ,159941.SZ,,1.0,24.240363285395333,0.0014170564546687192,159941.SZ,1.823804032084508,0.893454094668565,159941.SZ,159941.SZ,,1.0,22.963349518956587,0.0009477352962692365,159941.SZ,1.823804032084508,0.5975471042978122,False,False,False,False,-0.00046932115839948274,0.9473187034615055
2024-12-27,159941.SZ,159941.SZ,,1.0,24.10311585323335,-0.0056619379233756595,159941.SZ,1.653031354640889,0.8938784496529276,159941.SZ,159941.SZ,,1.0,22.876423965333576,-0.0037854039347026136,159941.SZ,1.653031354640889,0.597620646191171,False,False,False,False,0.0018765339886730459,0.9491065016087861
2024-12-30,159941.SZ,159941.SZ,,1.0,23.828713209308717,-0.011384529933619603,159941.SZ,1.336133819668449,0.8929740666683026,159941.SZ,159941.SZ,,1.0,22.70217107115002,-0.0076171386947372355,159941.SZ,1.336133819668449,0.5974693163684611,False,False,False,False,0.003767391238882367,0.952723333053561
2024-12-31,159941.SZ,159941.SZ,,1.0,23.691553279716715,-0.005756077904299883,159941.SZ,1.000757010621923,0.8914725654284318,159941.SZ,159941.SZ,,1.0,22.61465242180491,-0.0038550784006878835,159941.SZ,1.000757010621923,0.5970552673065413,False,False,False,False,0.0019009995036119998,0.9545449449769179
2025-01-02,159941.SZ,159941.SZ,,1.0,23.948689038672782,0.010853478280641538,159941.SZ,0.8190536052954145,0.8907087842313177,159941.SZ,159941.SZ,,1.0,22.779151516699535,0.007274005004649808,159941.SZ,0.8190536052954145,0.5969533440482552,False,False,False,False,-0.003579473275991729,0.9511648625073107
2025-01-03,159941.SZ,159941.SZ,,1.0,23.846120218338363,-0.004282857411058605,159941.SZ,0.6218918885549745,0.889406722363186,159941.SZ,159941.SZ,,1.0,22.713734880870152,-0.0028717766674244416,159941.SZ,0.6218918885549745,0.5963722879351372,False,False,False,False,0.0014110807436341632,0.9525128059785015
2025-01-06,159941.SZ,159941.SZ,,1.0,24.427230316684458,0.024369167521817836,159941.SZ,0.6391231222678584,0.8887578743251248,159941.SZ,159941.SZ,,1.0,23.085063392275575,0.01634819255190667,159941.SZ,0.6391231222678584,0.5962281989518946,False,False,False,False,-0.008020974969911165,0.9450544778508047
2025-01-07,159941.SZ,159941.SZ,,1.0,24.25169531279988,-0.007186037942446655,159941.SZ,0.590903459727987,0.9155012338677019,159941.SZ,159941.SZ,,1.0,22.975742756650586,-0.004735557090199238,159941.SZ,0.590903459727987,0.6033099732913815,False,False,False,False,0.0024504808522474164,0.9473870779056071
2025-01-08,513520.SH,159941.SZ,513520.SH,0.5,24.095950538569078,-0.006422015954843485,513520.SH,0.632994978326785,0.4567794815667202,513520.SH,159941.SZ,513520.SH,0.5,22.878372408820137,-0.00423796300566881,513520.SH,0.632994978326785,0.3014340914504138,False,False,False,False,0.002184052949174675,0.9494695954077417
2025-01-10,513520.SH,513520.SH,513520.SH,1.0,23.893914182936665,-0.008384660124074572,513520.SH,0.7279548040025754,0.9133922431771029,513520.SH,513520.SH,513520.SH,1.0,22.751767056856014,-0.0055338443531636194,513520.SH,0.7279548040025754,0.6028354676674362,False,False,False,False,0.0028508157709109527,0.9521992454925492
2025-01-13,513520.SH,513520.SH,,1.0,23.552677441902706,-0.014281324458662703,513520.SH,0.5640231667283291,0.9133838382040261,513520.SH,513520.SH,,1.0,22.537316338202206,-0.009425673096858933,513520.SH,0.5640231667283291,0.6028332663251866,False,False,False,False,0.00485565136180377,0.9568897801022799
2025-01-14,513030.SH,513520.SH,513030.SH,0.5,23.55009277756234,-0.00010973972478245386,513030.SH,0.7669795200112528,0.4540089185288671,513030.SH,513520.SH,513030.SH,0.5,22.535677890755323,-7.269931443021349e-05,513030.SH,0.7669795200112528,0.30076744941469347,False,False,False,False,3.704041035224037e-05,0.9569252275823934
2025-01-15,513030.SH,513030.SH,,0.5,23.87286041573736,0.013705578199782797,513030.SH,1.2565489436536215,0.45436971205801063,513030.SH,513030.SH,,0.5,22.74018333331106,0.009074741108170858,513030.SH,1.2565489436536215,0.300847395433922,False,False,False,False,-0.004630837091611939,0.952553776015897
2025-01-16,513030.SH,513030.SH,,0.5,24.155133046076994,0.011823997016861654,513030.SH,2.067827050462467,0.4530609588655994,513030.SH,513030.SH,,0.5,22.918478551544876,0.007840535655341041,513030.SH,2.067827050462467,0.3004263784034288,False,False,False,False,-0.003983461361520613,0.9488036562591833
2025-01-17,513030.SH,513030.SH,513030.SH,1.0,24.123648218879328,-0.0013034425079591072,513030.SH,2.8844297188453347,0.911462671220069,513030.SH,513030.SH,513030.SH,1.0,22.89873172239792,-0.0008616116947965935,513030.SH,2.8844297188453347,0.6025021373005659,False,False,False,False,0.0004418308131625137,0.949223414080347
