date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_DBC,score_QQQ,score_GLD,score_EWJ,r2_DBC,r2_QQQ,r2_GLD,r2_EWJ,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc
2021-03-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,1.4439402037553757,1.4439402037553757,False,0.030471290470305903,0.020564103066053496,0.026605390377939298,2.6605390377939298e-05,0.03044387437934981,2.2181053008019003,438,0,False,209,183,1.4439402037553757,,,,0.690282096804224,0.672072687153124,0.7892837513316912,0.33053610070061223,41,0.020564103066053496,1.831626624253004,0.020564103066053496,0.020564103066053496,1.831626624253004,0.0,0.0,0.1718017574677004,1.4817709468013145,1.4551655564233752,1.4551655564233752,1.0,1.0,1.0,1.4817709468013145,1.4551655564233752,1.4551655564233752,712,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.2181053008019003,0.03044387437934981,False,False,False,False,0.12122401061260457,2.2270418221152966,True,0.0
2021-03-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,1.3127406252511293,1.3127406252511293,False,-0.020106242841110046,-0.013817151424700302,0.019015736936124794,1.9015736936124794e-05,-0.020124876243021506,2.173466206129272,438,0,False,209,183,1.3127406252511293,,,,0.6820852224871072,0.7567498906225227,0.8206987959573956,0.5004786522295588,41,-0.013817151424700413,1.8063187618321874,-0.013817151424700302,-0.013817151424700413,1.8063187618321874,0.0,0.0,0.17407654592001945,1.4551655564233752,1.4361498194872504,1.4361498194872504,1.0,1.0,1.0,1.4551655564233752,1.4361498194872504,1.4361498194872504,713,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.173466206129272,-0.020124876243021506,False,False,False,False,0.1020919239575322,-0.616267525768347,False,0.0
2021-03-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,1.1866547252353485,1.1866547252353485,False,0.0,0.0,0.001198030599842026,1.198030599842026e-06,-1.1980305998360308e-06,2.1734636022502496,438,0,False,209,183,1.1866547252353485,,,,0.6681197366219894,0.7624309512568552,0.8095590320854735,0.60699902866228,41,0.0,1.8063187618321874,0.0,0.0,1.8063187618321874,0.0,0.0,0.17393145297768517,1.4361498194872504,1.4373478500870924,1.4373478500870924,1.0,1.0,1.0,1.4361498194872504,1.4373478500870924,1.4373478500870924,714,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.1734636022502496,-1.1980305998360308e-06,False,False,False,False,0.09848758432733495,-2.0821949179033274,False,0.0
2021-03-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,1.1187998979552933,1.1187998979552933,False,0.009230030520588217,0.006421570477897154,0.00024174673231236454,2.4174673231236453e-07,0.009229786542526153,2.1935242073569694,438,0,False,209,183,1.1187998979552933,,,,0.6698759763331067,0.7558631321202933,0.769383203014832,0.6667329414556934,41,0.006421570477897154,1.8179181650668408,0.006421570477897154,0.006421570477897154,1.8179181650668408,0.0,0.0,0.17396071133258711,1.4373478500870924,1.43710610335478,1.43710610335478,1.0,1.0,1.0,1.4373478500870924,1.43710610335478,1.43710610335478,715,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.1935242073569694,0.009229786542526153,False,False,False,False,0.10205516458963992,-2.9282910585780426,False,0.0
2021-03-11,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,1.1765219061990844,1.1765219061990844,False,0.021673338840970106,0.015081237766909394,0.011745840354378423,1.1745840354378424e-05,0.021661338429037613,2.241038877564815,438,0,False,209,183,1.1765219061990844,,,,0.6918270999359244,0.633188454559687,0.7248027467924101,0.7214699570484754,41,0.015081237766909394,1.8453346211549975,0.015081237766909394,0.015081237766909394,1.8453346211549975,0.0,0.0,0.1725504121283664,1.43710610335478,1.4488519437091585,1.4488519437091585,1.0,1.0,1.0,1.43710610335478,1.4488519437091585,1.4488519437091585,716,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.241038877564815,0.021661338429037613,False,False,False,False,0.11480356126459879,-2.8799855498833264,False,0.0
2021-03-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,1.1598848251045655,1.1598848251045655,False,-0.006623371600379478,-0.0045714619972991866,0.006972451187315709,6.972451187315709e-06,-0.006630297870431678,2.2261801222673427,438,0,False,209,183,1.1598848251045655,,,,0.7047562796581723,0.5458674286579861,0.6733442211687973,0.6626720694522285,41,-0.0045714619972991866,1.836898744062087,-0.0045714619972991866,-0.0045714619972991866,1.836898744062087,0.0,0.0,0.17172400797541099,1.4488519437091585,1.4558243948964742,1.4558243948964742,1.0,1.0,1.0,1.4488519437091585,1.4558243948964742,1.4558243948964742,717,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.2261801222673427,-0.006630297870431678,False,False,False,False,0.1060200371197515,-4.9341426320492605,False,0.0
2021-03-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,1.0928819540445116,1.0928819540445116,False,-0.005014288669733772,-0.0034442949900495012,0.008778569555786264,8.778569555786265e-06,-0.005023023221007672,2.2149979678190483,438,0,False,209,183,1.0928819540445116,,,,0.70285593973929,0.40111303659920416,0.582784559541083,0.5343493501699179,41,-0.0034442949900496123,1.8305719229206856,-0.0034442949900495012,-0.0034442949900496123,1.8305719229206856,0.0,0.0,0.1706947248283744,1.4558243948964742,1.4646029644522605,1.4646029644522605,1.0,1.0,1.0,1.4558243948964742,1.4646029644522605,1.4646029644522605,718,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.2149979678190483,-0.005023023221007672,False,False,False,False,0.09875737721334543,-6.632404032773211,False,0.0
2021-03-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,0.9843638838023998,0.9843638838023998,False,-0.0059055269911813075,-0.004032169218904924,0.0001369766932808325,1.369766932808325e-07,-0.005905663158955021,2.201916935923339,438,0,False,209,183,0.9843638838023998,,,,0.6780616740748188,0.24490674443793514,0.47977956551182344,0.37172831277098506,41,-0.004032169218904924,1.8231907471600932,-0.004032169218904924,-0.004032169218904924,1.8231907471600932,0.0,0.0,0.17071069051085722,1.4646029644522605,1.4644659877589796,1.4644659877589796,1.0,1.0,1.0,1.4646029644522605,1.4644659877589796,1.4644659877589796,719,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.201916935923339,-0.005905663158955021,False,False,False,False,0.09108130937953418,-7.740414008386801,False,0.0
2021-03-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,0.8744570969733327,0.8744570969733327,False,0.0,0.0,0.005876496503656181,5.876496503656181e-06,-5.876496503631756e-06,2.201903996366164,438,0,False,209,183,0.8744570969733327,,,,0.6475025599486306,0.10974336400911189,0.3288428564549182,0.18504602584489027,41,0.0,1.8231907471600932,0.0,0.0,1.8231907471600932,0.0,0.0,0.1700284135674505,1.4644659877589796,1.4703424842626358,1.4703424842626358,1.0,1.0,1.0,1.4644659877589796,1.4703424842626358,1.4703424842626358,720,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.201903996366164,-5.876496503631756e-06,False,False,False,False,0.08804877887456097,-9.051136620118234,False,0.0
2021-03-18,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,-0.0697330434933463,-0.04742639503361479,1.4703424842626358,0.0014703424842626358,-0.07110085452120374,2.045346740650876,439,0,False,209,183,,,,,0.18706105656825767,0.08896366329012606,0.23134923329448498,0.05259173874876977,41,-0.048378968638581155,1.7349866591810836,-0.04742639503361479,-0.048378968638581155,1.7349866591810836,1.0,0.001,0.19178303329530594,1.4703424842626358,1.3035563975831588,1.3035563975831588,1.0,1.0,1.0,1.4703424842626358,0.0,0.0,721,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.045346740650876,-0.07110085452120374,False,False,False,False,,,False,0.0
2021-03-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,2.045346740650876,439,0,False,209,183,,,,,0.07563432419182092,0.05929749249544081,0.12606156573710248,0.00020105518219648566,41,0.0,1.7349866591810836,0.0,0.0,1.7349866591810836,0.0,0.0,0.1910052735783273,1.3035563975831588,1.308864385346304,1.308864385346304,1.0,1.0,1.0,0.0,0.0,0.0,721,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.045346740650876,0.0,False,False,False,False,,,False,0.0
2021-03-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,2.045346740650876,439,0,False,209,183,,,,,0.0143308668413209,0.008428256709789306,0.0553465091651536,0.037130107941475865,41,0.0,1.7349866591810836,0.0,0.0,1.7349866591810836,0.0,0.0,0.19101585251951725,1.308864385346304,1.3087918971251666,1.3087918971251666,1.0,1.0,1.0,0.0,0.0,0.0,721,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.045346740650876,0.0,False,False,False,False,,,False,0.0
2021-03-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,2.045346740650876,439,0,False,209,183,,,,,0.023657619848523992,0.001164790135045335,0.028676635797498795,0.06918577810399229,41,0.0,1.7349866591810836,0.0,0.0,1.7349866591810836,0.0,0.0,0.18943380641311408,1.3087918971251666,1.3197222012991925,1.3197222012991925,1.0,1.0,1.0,0.0,0.0,0.0,721,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.045346740650876,0.0,False,False,False,False,,,False,0.0
2021-03-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,2.045346740650876,439,0,False,209,183,,,,,0.06295083678420965,0.0032570279362369448,0.00516765643954975,0.05690461459459051,41,0.0,1.7349866591810836,0.0,0.0,1.7349866591810836,0.0,0.0,0.1888657270357295,1.3197222012991925,1.3236917249295588,1.3236917249295588,1.0,1.0,1.0,0.0,0.0,0.0,721,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.045346740650876,0.0,False,False,False,False,,,False,0.0
2021-03-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,2.045346740650876,439,0,False,209,183,,,,,0.1697814466314207,0.003607596743084196,1.638272062731705e-05,0.08865028714183343,41,0.0,1.7349866591810836,0.0,0.0,1.7349866591810836,0.0,0.0,0.1874085907028313,1.3236917249295588,1.3339836720527833,1.3339836720527833,1.0,1.0,1.0,0.0,0.0,0.0,721,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.045346740650876,0.0,False,False,False,False,,,False,0.0
2021-03-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,2.045346740650876,439,0,False,209,183,,,,,0.2075313591983291,0.020802474877190003,0.01448546890663227,0.19074455028976545,41,0.0,1.7349866591810836,0.0,0.0,1.7349866591810836,0.0,0.0,0.18020577346733396,1.3339836720527833,1.3873029436835314,1.3873029436835314,1.0,1.0,1.0,0.0,0.0,0.0,721,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.045346740650876,0.0,False,False,False,False,,,False,0.0
2021-03-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,EWJ,0.5,EWJ,2021-03-29,0,EWJ,0.5,True,False,EWJ,0.3121848111793626,,False,0.0,0.0,0.7063111842824851,0.000706311184282485,-0.0007063111842824377,2.0439020893722186,440,0,False,210,183,,,,0.3121848111793626,0.22761251565072793,0.04153007603959269,0.011704041171636481,0.258643063771848,41,-0.0004999999999999449,1.7341191658514932,0.0,-0.0004999999999999449,1.7341191658514932,0.5,0.0005,0.1769758185649896,1.3873029436835314,1.4126223685649701,1.4126223685649701,1.0,1.0,1.0,0.0,0.7063111842824851,0.7063111842824851,722,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0439020893722186,-0.0007063111842824377,False,False,False,False,0.006404683315491599,8.368134165198772,True,0.0
2021-03-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,0.5,EWJ,1.0,,,0,EWJ,1.0,False,True,EWJ,0.28734795340305186,0.28734795340305186,False,-0.005168913426854778,-0.003659090739236759,0.7048848953306398,0.0007048848953306398,-0.005870154833185537,2.0319040676437323,441,0,False,210,184,,,,0.28734795340305186,0.3041652617475966,0.046903800087017,0.010780648658874514,0.2468458034333889,41,-0.004157261193867057,1.7269099795377576,-0.003659090739236759,-0.004157261193867057,1.7269099795377576,0.5,0.0005,0.17715468715625737,1.4126223685649701,1.4111960796131249,1.4111960796131249,1.0,1.0,1.0,0.7063111842824851,1.4111960796131249,1.4111960796131249,723,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0319040676437323,-0.005870154833185537,False,False,False,False,-0.0013497529555649423,8.013076090695149,False,0.0
2021-03-31,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,-0.013463187584566596,-0.009540267138679615,1.4111960796131249,0.0014111960796131249,-0.014855384466641253,2.0017193515195526,442,0,False,210,184,,,,,0.3529717070076709,0.10087353469213833,0.024344391534475318,0.13183244257295224,41,-0.010530726871540885,1.7087243622115071,-0.009540267138679615,-0.010530726871540885,1.7087243622115071,1.0,0.001,0.1783228971563865,1.4111960796131249,1.401951201929799,1.401951201929799,1.0,1.0,1.0,1.4111960796131249,0.0,0.0,724,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0017193515195526,-0.014855384466641253,False,False,False,False,,,False,0.0
2021-04-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,QQQ,0.5,QQQ,2021-04-01,0,QQQ,0.5,True,False,QQQ,0.349699365123906,,False,0.0,0.0,0.7013651092203108,0.0007013651092203109,-0.0007013651092203643,2.0003154154079454,443,0,False,211,184,,0.349699365123906,,,0.3098781937173325,0.20497358374260477,0.01096569226015609,0.09438722764881347,41,-0.0004999999999999449,1.7078700000304015,0.0,-0.0004999999999999449,1.7078700000304015,0.5,0.0005,0.17822386422808972,1.401951201929799,1.4027302184406216,1.4027302184406216,1.0,1.0,1.0,0.0,0.7013651092203108,0.7013651092203108,725,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0003154154079454,-0.0007013651092203643,False,False,False,False,0.014922243522413225,11.62138086197587,True,0.0
2021-04-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,0.5,QQQ,2021-04-01,1,,,False,False,QQQ,0.6043695675593812,0.6043695675593812,False,0.014002744597294864,0.009982493007715587,0.007661278210970512,7.661278210970512e-06,0.013994976040161866,2.0283097817193463,443,0,False,211,184,,0.6043695675593812,,,0.35244334872913563,0.33064591930578635,0.007018240579859447,0.11780737168210109,41,0.009982493007715476,1.724918800363792,0.009982493007715587,0.009982493007715476,1.724918800363792,0.0,0.0,0.1762980930129557,1.4027302184406216,1.4180527748625626,1.4180527748625626,1.0,1.0,1.0,0.7013651092203108,0.7090263874312813,0.7090263874312813,726,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0283097817193463,0.013994976040161866,False,False,False,False,0.03389746244923453,16.155448616217267,True,0.0
2021-04-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.8369391350736541,0.8369391350736541,False,-0.0004925497817423791,-0.00034734234894051585,0.7087416333680222,0.0007087416333680222,-0.0012009423245735729,2.025873898655133,444,0,False,211,185,,0.8369391350736541,,,0.3617856467517937,0.43879432310960453,0.0002542220548925611,0.05348192759472248,41,-0.0008471686777660192,1.7234575031844341,-0.00034734234894051585,-0.0008471686777660192,1.7234575031844341,0.5,0.0005,0.17633350190749542,1.4180527748625626,1.4177680207993035,1.4177680207993035,1.0,1.0,1.0,0.7090263874312813,1.4177680207993035,1.4177680207993035,727,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.025873898655133,-0.0012009423245735729,False,False,False,False,0.0323067482850079,14.03044553532087,True,0.0
2021-04-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0353943289638368,1.0353943289638368,False,0.0034281911378315805,0.0024180197941683357,0.01237367695196867,1.2373676951968672e-05,0.0034157750415499954,2.0327938281554867,444,0,False,211,185,,1.0353943289638368,,,0.33193807907164674,0.5161343562093108,0.004267548571854851,0.019099213818192906,41,0.0024180197941683357,1.727624857541542,0.0024180197941683357,0.0024180197941683357,1.727624857541542,0.0,0.0,0.17480785323097375,1.4177680207993035,1.4301416977512722,1.4301416977512722,1.0,1.0,1.0,1.4177680207993035,1.4301416977512722,1.4301416977512722,728,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0327938281554867,0.0034157750415499954,False,False,False,False,0.034104137100250176,17.37407245010872,True,0.0
2021-04-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.2714462918450744,1.2714462918450744,False,0.014921740753451842,0.010433749870320197,0.005474681663239833,5.4746816632398335e-06,0.01491618438000808,2.0631153557027964,444,0,False,211,185,,1.2714462918450744,,,0.2498589857153959,0.5770048765127904,0.038041475524492996,0.002233941366155845,41,0.010433749870320197,1.7456504631748782,0.010433749870320197,0.010433749870320197,1.7456504631748782,0.0,0.0,0.17547960132218862,1.4301416977512722,1.4246670160880324,1.4246670160880324,1.0,1.0,1.0,1.4301416977512722,1.4246670160880324,1.4246670160880324,729,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0631153557027964,0.01491618438000808,False,False,False,False,0.04375147842241489,20.279804710257054,True,0.0
2021-04-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.5210085308152594,1.5210085308152594,False,0.008631251678194713,0.006058434413604319,0.0005118950645273124,5.118950645273124e-07,0.008630735364835163,2.080921558364995,444,0,False,211,185,,1.5210085308152594,,,0.18568129257038513,0.6317670463360288,0.05337302212464501,0.0010068403449053909,41,0.006058434413604319,1.7562263720151012,0.006058434413604319,0.006058434413604319,1.7562263720151012,0.0,0.0,0.17554267530936601,1.4246670160880324,1.424155121023505,1.424155121023505,1.0,1.0,1.0,1.4246670160880324,1.424155121023505,1.424155121023505,730,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.080921558364995,0.008630735364835163,False,False,False,False,0.048790754400584335,26.934014930938467,True,0.0
2021-04-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.7115679176710263,1.7115679176710263,False,-0.001859277634444858,-0.0013055302803732793,0.0007343904622127972,7.343904622127973e-07,-0.0018600106594712784,2.0770510220849125,444,0,False,211,185,,1.7115679176710263,,,0.11885115638765331,0.6815453452421216,0.04229717548477463,0.003092979214695313,41,-0.0013055302803732793,1.7539335653072454,-0.0013055302803732793,-0.0013055302803732793,1.7539335653072454,0.0,0.0,0.17545220031785308,1.424155121023505,1.4248895114857179,1.4248895114857179,1.0,1.0,1.0,1.424155121023505,1.4248895114857179,1.4248895114857179,731,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0770510220849125,-0.0018600106594712784,False,False,False,False,0.046280684757128876,30.589157892494573,True,0.0
2021-04-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.986912294406205,1.986912294406205,False,0.016633047821694998,0.011673219353233844,0.007077987707527322,7.077987707527322e-06,0.0166258521054794,2.111583765193631,444,0,False,211,185,,1.986912294406205,,,0.02775373997783448,0.7307772129880259,0.0674564145275327,0.00308554512788628,41,0.011673219353233844,1.7744076165460765,0.011673219353233844,0.011673219353233844,1.7744076165460765,0.0,0.0,0.17632809143333725,1.4248895114857179,1.4178115237781905,1.4178115237781905,1.0,1.0,1.0,1.4248895114857179,1.4178115237781905,1.4178115237781905,732,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.111583765193631,0.0166258521054794,False,False,False,False,0.057035257248369886,36.59530111792048,True,0.0
2021-04-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.0639190467931696,2.0639190467931696,False,-0.017025245448935283,-0.01200811614477948,0.012741463213373327,1.2741463213373327e-05,-0.01703776998561002,2.075607086696914,444,0,False,211,185,,2.0639190467931696,,,0.02611232480316583,0.7626056919107697,0.07819661754897023,0.0039774603538343944,41,-0.012008116144779368,1.75310032379841,-0.01200811614477948,-0.012008116144779368,1.75310032379841,0.0,0.0,0.17792707069674785,1.4178115237781905,1.4050700605648172,1.4050700605648172,1.0,1.0,1.0,1.4178115237781905,1.4050700605648172,1.4050700605648172,733,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.075607086696914,-0.01703776998561002,False,False,False,False,0.042991214609276795,40.51818080650367,True,0.0
2021-04-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.2857189310586143,2.2857189310586143,False,0.021294214450241978,0.015155268799679655,0.011639588013070856,1.1639588013070857e-05,0.02128232700634558,2.1197808354526857,444,0,False,211,185,,2.2857189310586143,,,0.169752283695782,0.8071550207787134,0.18118243648827015,0.00018615296299806516,41,0.015155268799679655,1.7796690304383802,0.015155268799679655,0.015155268799679655,1.7796690304383802,0.0,0.0,0.17941332913595803,1.4050700605648172,1.3934304725517463,1.3934304725517463,1.0,1.0,1.0,1.4050700605648172,1.3934304725517463,1.3934304725517463,734,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.1197808354526857,0.02128232700634558,False,False,False,False,0.057399750349961254,48.0734721394246,True,0.0
2021-04-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.4495518009137527,2.4495518009137527,False,0.0016317809332145833,0.0011710529985944351,3.4277725273756943e-06,3.427772527375694e-09,0.0016317774998486634,2.1232398461245876,444,0,False,211,185,0.6022445947579622,2.4495518009137527,0.30700619275333985,,0.3425739319162756,0.8454310328538372,0.3045032712301715,0.012614552327161577,41,0.0011710529985944351,1.7817531171929808,0.0011710529985944351,0.0011710529985944351,1.7817531171929808,0.0,0.0,0.17941377048527946,1.3934304725517463,1.393427044779219,1.393427044779219,1.0,1.0,1.0,1.3934304725517463,1.393427044779219,1.393427044779219,735,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.1232398461245876,0.0016317774998486634,False,False,False,False,0.05762053695685676,48.44976513449947,True,0.0
2021-04-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.371998891229817,2.371998891229817,False,-0.012752332166309237,-0.009151775985753008,0.00425722788661731,4.257227886617309e-06,-0.012756535104611721,2.096154662491989,444,0,False,211,185,0.8289973539280346,2.371998891229817,0.38836840471838197,,0.5013809471179469,0.8507727196901704,0.4087056743559738,0.006363743305897396,41,-0.009151775985753008,1.7654469118025136,-0.009151775985753008,-0.009151775985753008,1.7654469118025136,0.0,0.0,0.17996359909346332,1.393427044779219,1.3891698168926017,1.3891698168926017,1.0,1.0,1.0,1.393427044779219,1.3891698168926017,1.3891698168926017,736,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.096154662491989,-0.012756535104611721,False,False,False,False,0.04724345191114887,45.922893541821246,True,0.0
2021-04-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.1334734125134487,2.1334734125134487,False,-0.010124792089536287,-0.007288376098023908,0.005356500766679595,5.356500766679595e-06,-0.01013009435684642,2.074920417974402,444,0,False,211,185,1.001014271926778,2.1334734125134487,0.47972724472485995,,0.6256282337820946,0.8188884711498339,0.5145327134382458,0.04168347365521685,41,-0.007288376098023908,1.752579670728202,-0.007288376098023908,-0.007288376098023908,1.752579670728202,0.0,0.0,0.17927234275479728,1.3891698168926017,1.3945263176592813,1.3945263176592813,1.0,1.0,1.0,1.3891698168926017,1.3945263176592813,1.3945263176592813,737,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.074920417974402,-0.01013009435684642,False,False,False,False,0.03900065306922684,45.13218922061163,True,0.0
